"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.804401346E1,-2.345173187E0,5.848338318E-1,9.401050415E0,9.706782000E0
2.805399946E1,-2.356848907E0,5.409750366E-1,9.483977966E0,9.787401536E0
2.806398546E1,-2.393372955E0,5.748046875E-1,9.572144623E0,9.883551346E0
2.807397246E1,-2.517315216E0,6.503974915E-1,9.658664703E0,1.000248452E1
2.808395679E1,-2.647095337E0,7.533833313E-1,9.556277618E0,9.944704223E0
2.809394379E1,-2.678979034E0,8.276289368E-1,9.518406372E0,9.922799917E0
2.810392979E1,-2.501897278E0,9.274713135E-1,9.637857971E0,1.000039996E1
2.811391579E1,-2.384990387E0,9.166937256E-1,9.593849487E0,9.928265433E0
2.812390279E1,-2.417921906E0,8.081694031E-1,9.593699799E0,9.926659053E0
2.813388879E1,-2.422711945E0,8.279283142E-1,9.601932678E0,9.937409603E0
2.814387479E1,-2.407294006E0,9.675878906E-1,9.596693573E0,9.941218149E0
2.815386179E1,-2.343227234E0,1.010548553E0,9.578581238E0,9.912675763E0
2.816384779E1,-2.280058594E0,8.921447754E-1,9.590556335E0,9.898149338E0
2.817383479E1,-2.298320618E0,7.065307617E-1,9.602830811E0,9.899283962E0
2.818382079E1,-2.291434937E0,5.291496277E-1,9.627828827E0,9.910891046E0
2.819380679E1,-2.286345520E0,4.245172119E-1,9.600136414E0,9.877763404E0
2.820379379E1,-2.335742798E0,3.984713745E-1,9.712402954E0,9.997261875E0
2.821377979E1,-2.384840698E0,3.445834351E-1,9.861642609E0,1.015175836E1
2.822376579E1,-2.348616028E0,2.921923828E-1,9.821675720E0,1.010280593E1
2.823375279E1,-2.321073303E0,5.090913391E-1,9.785750427E0,1.007012744E1
2.824373879E1,-2.364932098E0,7.048841858E-1,9.715247040E0,1.002376130E1
2.825372579E1,-2.261946259E0,6.674620056E-1,9.586963806E0,9.872779823E0
2.826371179E1,-2.128723297E0,4.914280701E-1,9.448950806E0,9.698228485E0
2.827369779E1,-2.129621429E0,4.487667847E-1,9.313781891E0,9.564685681E0
2.828368479E1,-2.180216217E0,6.273454285E-1,9.217532043E0,9.492618291E0
2.829367079E1,-2.179018707E0,7.195536804E-1,9.175020447E0,9.457636080E0
2.830365679E1,-2.168390808E0,7.246430969E-1,9.128766632E0,9.410707016E0
2.831364379E1,-2.183509369E0,6.836283875E-1,9.234297180E0,9.513532748E0
2.832362979E1,-2.198777618E0,5.938151550E-1,9.525292053E0,9.793795391E0
2.833361679E1,-2.201172638E0,6.069877625E-1,9.675429840E0,9.941204038E0
2.834360279E1,-2.165846100E0,6.343807983E-1,9.660161591E0,9.920284788E0
2.835358879E1,-2.044598236E0,7.226971436E-1,9.663005676E0,9.903350534E0
2.836357579E1,-2.012415161E0,8.553213501E-1,9.641450500E0,9.886301490E0
2.837356179E1,-1.983076172E0,9.443861389E-1,9.544751587E0,9.794219680E0
2.838354779E1,-1.898202667E0,9.871971130E-1,9.511071625E0,9.748754534E0
2.839353479E1,-1.833836517E0,8.791218567E-1,9.470505981E0,9.686397429E0
2.840352079E1,-1.776505737E0,7.926017761E-1,9.503138123E0,9.700197131E0
2.841350779E1,-1.750908966E0,8.074209595E-1,9.602980499E0,9.794633494E0
2.842349379E1,-1.756746826E0,7.918533325E-1,9.636361084E0,9.827138243E0
2.843347979E1,-1.733096008E0,7.929011536E-1,9.588909760E0,9.776477095E0
2.844346679E1,-1.701960754E0,7.704478455E-1,9.620045013E0,9.799771750E0
2.845345279E1,-1.777254181E0,7.900570679E-1,9.694140930E0,9.887324763E0
2.846343879E1,-1.909728699E0,8.830137634E-1,9.781858521E0,1.000557510E1
2.847342579E1,-1.858086090E0,1.009650421E0,9.924362183E0,1.014715934E1
2.848341179E1,-1.788929901E0,1.070274353E0,9.871821442E0,1.008953002E1
2.849339879E1,-1.744622040E0,1.055904236E0,9.676777039E0,9.889320182E0
2.850338479E1,-1.626068573E0,1.061143341E0,9.579778748E0,9.774573395E0
2.851337079E1,-1.481319580E0,1.148262177E0,9.473350067E0,9.656975470E0
2.852335779E1,-1.388961639E0,1.179247742E0,9.458381195E0,9.632279819E0
2.853334379E1,-1.473236389E0,1.233285370E0,9.654623108E0,9.843940553E0
2.854333079E1,-1.641336823E0,1.166973267E0,9.833950195E0,1.003804710E1
2.855331679E1,-1.642684021E0,1.113085327E0,9.922116852E0,1.011858550E1
2.856330279E1,-1.547182617E0,1.136586456E0,9.929601288E0,1.011348528E1
2.857328979E1,-1.473535767E0,1.110390930E0,9.805808716E0,9.977883555E0
2.858327579E1,-1.317410431E0,1.071621552E0,9.638007660E0,9.786477132E0
2.859326179E1,-1.239422607E0,1.147813110E0,9.437275085E0,9.587273042E0
2.860324879E1,-1.200802917E0,1.272054749E0,9.225914612E0,9.390290270E0
2.861323479E1,-1.222358093E0,1.382075958E0,9.173224182E0,9.356940481E0
2.862322179E1,-1.248852997E0,1.447639618E0,9.217681732E0,9.413870128E0
2.863320779E1,-1.262474670E0,1.476379852E0,9.279054108E0,9.480210171E0
2.864319379E1,-1.274449768E0,1.320853271E0,9.447453918E0,9.624097938E0
2.865318079E1,-1.321452026E0,1.070873108E0,9.641749878E0,9.790625382E0
2.866316679E1,-1.337019653E0,9.934840393E-1,9.754016418E0,9.895224524E0
2.867315279E1,-1.272803192E0,1.066831512E0,9.753717041E0,9.894096905E0
2.868313979E1,-1.197958832E0,1.116228790E0,9.694739685E0,9.832041987E0
2.869312579E1,-1.200054474E0,9.714797974E-1,9.708960114E0,9.830961816E0
2.870311279E1,-1.176104279E0,7.412585449E-1,9.620793457E0,9.720717682E0
2.871309879E1,-1.037193146E0,7.785310364E-1,9.617799683E0,9.704841623E0
2.872308479E1,-9.379495239E-1,9.874964905E-1,9.645941162E0,9.741615858E0
2.873307179E1,-8.452922058E-1,1.153800659E0,9.649234314E0,9.754665434E0
2.874305779E1,-8.322692871E-1,1.256636810E0,9.737101593E0,9.853068338E0
2.875304379E1,-8.208929443E-1,1.093925171E0,9.608369293E0,9.705220141E0
2.876303079E1,-7.650590515E-1,8.671467590E-1,9.381291504E0,9.452295443E0
2.877301679E1,-7.430548096E-1,7.676037598E-1,9.255702667E0,9.317155030E0
2.878300379E1,-7.207511902E-1,7.580236816E-1,9.242530060E0,9.301529126E0
2.879298979E1,-7.192543030E-1,8.250842285E-1,9.224268036E0,9.288983342E0
2.880297579E1,-7.759863281E-1,9.524693298E-1,9.220376129E0,9.301864790E0
2.881296279E1,-7.936495972E-1,9.577084351E-1,9.316925354E0,9.399584203E0
2.882294879E1,-7.719447327E-1,9.253756714E-1,9.433383179E0,9.510044006E0
2.883293479E1,-7.704478455E-1,1.052461395E0,9.513616333E0,9.602612176E0
2.884292179E1,-7.771838379E-1,1.177451477E0,9.594298553E0,9.697472425E0
2.885290779E1,-8.258326721E-1,1.195114746E0,9.630672913E0,9.739618042E0
2.886289479E1,-8.382568359E-1,1.188977509E0,9.634564819E0,9.743776542E0
2.887288079E1,-7.601193237E-1,1.127455444E0,9.628427582E0,9.723968062E0
2.888286679E1,-8.126600647E-1,1.038540344E0,9.642198944E0,9.731956787E0
2.889285379E1,-8.454418945E-1,9.906399536E-1,9.673034821E0,9.760314654E0
2.890283979E1,-8.704399109E-1,1.047970734E0,9.778864746E0,9.873302589E0
2.891282679E1,-8.637039185E-1,1.071621552E0,9.830657043E0,9.926538929E0
2.892281279E1,-8.762777710E-1,1.097517700E0,9.830806732E0,9.930617747E0
2.893279879E1,-8.834628296E-1,1.091679840E0,9.862840118E0,9.962323356E0
2.894278579E1,-8.803193665E-1,9.894424438E-1,9.878407745E0,9.966789760E0
2.895277179E1,-7.777825928E-1,8.042774963E-1,9.862540741E0,9.925800619E0
2.896275779E1,-7.032376099E-1,9.129515076E-1,9.676926727E0,9.745303201E0
2.897274479E1,-1.108145599E0,1.139580231E0,9.742340698E0,9.871161636E0
2.898273079E1,-1.222507782E0,1.079555054E0,9.889035645E0,1.002262393E1
2.899271779E1,-9.141490173E-1,9.663903809E-1,9.812844086E0,9.902600055E0
2.900270379E1,-7.530839539E-1,1.002914429E0,9.701475677E0,9.782208499E0
2.901268979E1,-6.963519287E-1,1.071172485E0,9.597891083E0,9.682552852E0
2.902267679E1,-6.658154297E-1,1.123862915E0,9.429940338E0,9.519987018E0
2.903266279E1,-6.764433289E-1,1.094074860E0,9.344617767E0,9.432733251E0
2.904264879E1,-7.029382324E-1,1.079105988E0,9.338630219E0,9.427014705E0
2.905263579E1,-7.280859375E-1,1.020278320E0,9.345066833E0,9.428751302E0
2.906262179E1,-6.873706055E-1,1.006956024E0,9.405840454E0,9.484528108E0
2.907260879E1,-6.569837952E-1,1.101858673E0,9.486223297E0,9.572572940E0
2.908259504E1,-6.608757019E-1,1.107397156E0,9.515262909E0,9.602255640E0
2.909258104E1,-6.512956238E-1,9.677375793E-1,9.563911743E0,9.634786445E0
2.910256804E1,-7.256909180E-1,9.840536499E-1,9.712103577E0,9.788766254E0
2.911255404E1,-7.921527100E-1,1.128503265E0,9.768536224E0,9.865359877E0
2.912254004E1,-7.734416199E-1,1.151255951E0,9.706714783E0,9.805300305E0
2.913252704E1,-7.515870667E-1,1.029559021E0,9.609417114E0,9.693594389E0
2.914251304E1,-7.767347717E-1,9.604028320E-1,9.540709991E0,9.620334591E0
2.915250004E1,-8.446934509E-1,1.065035248E0,9.548493805E0,9.644767548E0
2.916248604E1,-8.265811157E-1,1.138682098E0,9.553283844E0,9.656348454E0
2.917247204E1,-7.726931763E-1,1.124761047E0,9.458081818E0,9.556016630E0
2.918245904E1,-7.237449646E-1,1.101259918E0,9.412426758E0,9.504228409E0
2.919244504E1,-7.210505676E-1,1.143921204E0,9.463171234E0,9.559292832E0
2.920243104E1,-6.982978821E-1,1.133592682E0,9.585317230E0,9.677342544E0
2.921241804E1,-6.824308777E-1,1.132544861E0,9.682914276E0,9.772778451E0
2.922240404E1,-6.827302551E-1,1.140927429E0,9.709259491E0,9.799875298E0
2.923239104E1,-6.667135620E-1,1.177002411E0,9.701026611E0,9.794884326E0
2.924237704E1,-6.957531738E-1,1.157692566E0,9.717492371E0,9.810911402E0
2.925236304E1,-7.276368713E-1,1.160237274E0,9.741592255E0,9.837389166E0
2.926235004E1,-7.330256653E-1,1.217717743E0,9.747579803E0,9.850658615E0
2.927233604E1,-7.420069885E-1,1.236728210E0,9.770033112E0,9.875910998E0
2.928232204E1,-7.533833313E-1,1.171314240E0,9.696835327E0,9.796334970E0
2.929230904E1,-7.699987793E-1,1.137783966E0,9.678273926E0,9.775297267E0
2.930229504E1,-7.969427490E-1,1.175804901E0,9.716893616E0,9.820165806E0
2.931228204E1,-7.949967957E-1,1.145867157E0,9.762848053E0,9.861958910E0
2.932226804E1,-8.211923218E-1,1.139729919E0,9.759854279E0,9.860430856E0
2.933225404E1,-8.196954346E-1,1.152303772E0,9.789193268E0,9.890804286E0
2.934224104E1,-7.845185852E-1,1.115180969E0,9.754166107E0,9.849002714E0
2.935222704E1,-7.243437195E-1,1.087937622E0,9.669891357E0,9.757821527E0
2.936221404E1,-7.613168335E-1,1.096469879E0,9.629026337E0,9.721110930E0
2.937220004E1,-7.830216980E-1,1.043330383E0,9.575437775E0,9.663884822E0
2.938218604E1,-7.911048889E-1,9.668394470E-1,9.501192169E0,9.582968126E0
2.939217304E1,-7.940986633E-1,9.689350891E-1,9.445957031E0,9.528668959E0
2.940215904E1,-8.080197144E-1,1.034349060E0,9.398655396E0,9.489862859E0
2.941214504E1,-8.026309204E-1,1.077758789E0,9.392817535E0,9.488456231E0
2.942213204E1,-7.945477295E-1,1.122665405E0,9.365424500E0,9.465878711E0
2.943211804E1,-7.824229431E-1,1.133592682E0,9.347611542E0,9.448548014E0
2.944210504E1,-7.782316589E-1,1.077609100E0,9.408385162E0,9.501820733E0
2.945209104E1,-8.506809998E-1,1.020428009E0,9.451495514E0,9.544406683E0
2.946207704E1,-8.970845032E-1,1.060394897E0,9.499844971E0,9.600846442E0
2.947206404E1,-8.963360596E-1,1.118773499E0,9.578431549E0,9.685113495E0
2.948205004E1,-8.903485107E-1,1.150956573E0,9.536219330E0,9.646600469E0
2.949203604E1,-9.346563721E-1,1.229992218E0,9.541308746E0,9.665559269E0
2.950202304E1,-9.518705750E-1,1.291813660E0,9.596394196E0,9.729625978E0
2.951200904E1,-9.370513916E-1,1.254092102E0,9.623338165E0,9.749843576E0
2.952199604E1,-1.049617310E0,1.096020813E0,9.652527466E0,9.771092293E0
2.953198204E1,-1.141226807E0,9.921368408E-1,9.670340424E0,9.787860749E0
2.954196804E1,-1.098415833E0,1.000669098E0,9.593699799E0,9.708085898E0
2.955195504E1,-1.036145325E0,1.066083069E0,9.469158783E0,9.585149884E0
2.956194104E1,-9.629475403E-1,1.152004395E0,9.290580139E0,9.411124344E0
2.957192704E1,-9.211843872E-1,1.148711243E0,9.100176086E0,9.218531499E0
2.958191404E1,-9.071136475E-1,9.963281250E-1,8.905281372E0,9.006639841E0
2.959190004E1,-8.831634521E-1,7.637118530E-1,8.804091797E0,8.881174801E0
2.960188704E1,-1.092877350E0,7.235952759E-1,8.996591492E0,9.091569144E0
2.961187304E1,-1.575922852E0,9.424401855E-1,9.547595673E0,9.722567020E0
2.962185904E1,-1.836081848E0,1.047821045E0,9.914033661E0,1.013692206E1
2.963184604E1,-1.713037720E0,9.623487854E-1,9.972112885E0,1.016384026E1
2.964183204E1,-1.365460510E0,1.036444702E0,1.005923172E1,1.020425611E1
2.965181904E1,-1.321002960E0,1.153501282E0,9.978998566E0,1.013193103E1
2.966180504E1,-1.393751678E0,1.399589539E0,9.913584595E0,1.010843975E1
2.967179104E1,-1.516496429E0,1.657503204E0,9.852810974E0,1.010568960E1
2.968177804E1,-1.676064606E0,1.598525848E0,9.802066498E0,1.007199012E1
2.969176404E1,-1.639540558E0,1.271605682E0,9.771080933E0,9.988948736E0
2.970175004E1,-1.618733826E0,1.136137390E0,9.664652252E0,9.864918171E0
2.971173704E1,-1.677561493E0,1.100511475E0,9.621392212E0,9.828353177E0
2.972172304E1,-1.793719940E0,9.361532593E-1,9.759255524E0,9.966788978E0
2.973171004E1,-1.883982239E0,8.337661743E-1,9.766440582E0,9.981378500E0
2.974169604E1,-1.897005157E0,8.532257080E-1,9.725575562E0,9.945523751E0
2.975168204E1,-1.991009674E0,7.453001404E-1,9.686656494E0,9.917202522E0
2.976166904E1,-1.977388000E0,7.273374939E-1,9.478589172E0,9.709929754E0
2.977165504E1,-1.828447723E0,9.889933777E-1,9.328451385E0,9.557266044E0
2.978164104E1,-1.925296326E0,9.598040771E-1,9.325756989E0,9.570670469E0
2.979162804E1,-2.065255280E0,7.553292847E-1,9.295070801E0,9.551656552E0
2.980161404E1,-2.023492126E0,7.704478455E-1,9.289682007E0,9.538674020E0
2.981160104E1,-2.036664734E0,7.533833313E-1,9.335486755E0,9.584722356E0
2.982158704E1,-2.136806488E0,6.614744568E-1,9.307794342E0,9.572801363E0
2.983157304E1,-2.144889679E0,6.547384644E-1,9.292077026E0,9.558866547E0
2.984156004E1,-2.261197815E0,6.360273743E-1,9.546547852E0,9.831282839E0
2.985154604E1,-2.408192139E0,5.454656982E-1,9.813293152E0,1.011917213E1
2.986153204E1,-2.487976227E0,5.619314575E-1,9.927505646E0,1.024993468E1
2.987151904E1,-2.427951050E0,5.242098999E-1,9.961335297E0,1.026635004E1
2.988150504E1,-2.427501984E0,4.680766296E-1,9.923464050E0,1.022677859E1
2.989149204E1,-2.496957550E0,3.706292725E-1,9.739197235E0,1.006102012E1
2.990147804E1,-2.477348328E0,3.296145630E-1,9.693991241E0,1.001096233E1
2.991146404E1,-2.592608643E0,4.412823486E-1,9.648336182E0,1.000033703E1
2.992145104E1,-2.690654755E0,4.487667847E-1,9.427994385E0,9.814687604E0
2.993143704E1,-2.683320007E0,1.598675537E-1,9.488468628E0,9.861886270E0
2.994142404E1,-2.742447052E0,-9.580078125E-2,9.583221588E0,9.968366447E0
2.995141004E1,-2.769241333E0,-1.196012878E-1,9.488318939E0,9.884897487E0
2.996139604E1,-2.772235107E0,5.792953491E-2,9.512269135E0,9.908173768E0
2.997138304E1,-2.718197479E0,2.189945984E-1,9.622140656E0,1.000110729E1
2.998136904E1,-2.681374054E0,1.380130005E-1,9.595496063E0,9.964053347E0
2.999135504E1,-2.725681915E0,-1.336720276E-1,9.561816101E0,9.943617916E0
3.000134204E1,-2.854264526E0,-3.728746033E-1,9.618997192E0,1.004046655E1
3.001132804E1,-2.987188110E0,-4.071533203E-1,9.666897583E0,1.012610367E1
3.002131504E1,-3.047213287E0,-4.384382629E-1,9.837393036E0,1.030786295E1
3.003130104E1,-3.171005859E0,-4.546046448E-1,9.964029694E0,1.046631890E1
3.004128704E1,-3.198249207E0,-5.812413025E-1,1.000953506E1,1.052413567E1
3.005127404E1,-3.057541809E0,-7.500901794E-1,1.001941452E1,1.050237423E1
3.006126004E1,-3.051105194E0,-7.195536804E-1,9.985135803E0,1.046565514E1
3.007124604E1,-3.072959747E0,-4.761598206E-1,9.998158722E0,1.047057723E1
3.008123304E1,-2.953059082E0,-3.908372498E-1,1.000998413E1,1.044380649E1
3.009121896E1,-2.923570404E0,-5.447172546E-1,1.005803421E1,1.048847143E1
3.010120596E1,-3.011437683E0,-7.421566772E-1,1.012479538E1,1.058919425E1
3.011119196E1,-2.976111145E0,-8.960366821E-1,1.002165985E1,1.049255858E1
3.012117796E1,-2.744542694E0,-9.256750488E-1,9.829908600E0,1.024775546E1
3.013116496E1,-2.618355103E0,-8.497828674E-1,9.789792023E0,1.016946125E1
3.014115096E1,-2.588567047E0,-8.069718933E-1,1.000384689E1,1.036478826E1
3.015113696E1,-2.536175995E0,-8.668473816E-1,1.030711624E1,1.064989475E1
3.016112396E1,-2.590962067E0,-9.500743103E-1,1.034259247E1,1.070443574E1
3.017110996E1,-2.670297089E0,-8.976832581E-1,1.014784744E1,1.053162521E1
3.018109696E1,-2.684966583E0,-9.131011963E-1,9.851314087E0,1.025139935E1
3.019108296E1,-2.608475647E0,-9.822573853E-1,9.685908051E0,1.007897760E1
3.020106896E1,-2.564616852E0,-1.154249725E0,9.651329956E0,1.005274699E1
3.021105596E1,-2.581531677E0,-1.268312531E0,9.692045288E0,1.010983008E1
3.022104196E1,-2.443668365E0,-1.278940430E0,9.609866180E0,9.997836351E0
3.023102896E1,-2.266137543E0,-1.210682373E0,9.477241974E0,9.819330252E0
3.024101496E1,-2.163900146E0,-1.165177002E0,9.388326874E0,9.704678396E0
3.025100096E1,-2.059267731E0,-1.231339417E0,9.431586914E0,9.731989111E0
3.026098796E1,-1.967658234E0,-1.251098328E0,9.577982483E0,9.857721562E0
3.027097396E1,-1.891766052E0,-1.350641327E0,9.742939453E0,1.001638058E1
3.028095996E1,-1.804796906E0,-1.498234406E0,9.634415131E0,9.915843540E0
3.029094696E1,-1.696422272E0,-1.569486237E0,9.409582672E0,9.689240509E0
3.030093296E1,-1.541045380E0,-1.519490204E0,9.322014771E0,9.569933684E0
3.031091996E1,-1.482966156E0,-1.545685730E0,9.269773407E0,9.514043936E0
3.032090596E1,-1.453477478E0,-1.646426239E0,9.197024689E0,9.455610994E0
3.033089196E1,-1.315464478E0,-1.694176941E0,9.174421692E0,9.421820189E0
3.034087896E1,-1.104253693E0,-1.558109894E0,9.288484497E0,9.482775275E0
3.035086496E1,-9.813592529E-1,-1.416504364E0,9.468410339E0,9.623946433E0
3.036085096E1,-8.755293274E-1,-1.383273468E0,9.633217621E0,9.771329430E0
3.037083796E1,-8.598120117E-1,-1.437311096E0,9.884994049E0,1.002587888E1
3.038082396E1,-8.452922058E-1,-1.467248840E0,9.980046387E0,1.012268067E1
3.039081096E1,-7.750881958E-1,-1.541943512E0,9.932295685E0,1.008111348E1
3.040079696E1,-7.424560547E-1,-1.589245148E0,9.791588287E0,9.947469142E0
3.041078296E1,-6.857240295E-1,-1.463207245E0,9.526190186E0,9.662271593E0
3.042076996E1,-5.602848816E-1,-1.389111328E0,9.408983917E0,9.527461770E0
3.043075596E1,-3.821553040E-1,-1.360371094E0,9.466464386E0,9.571342652E0
3.044074196E1,-3.432362366E-1,-1.495689697E0,9.687554626E0,9.808344072E0
3.045072896E1,-4.080514526E-1,-1.679657135E0,1.005803421E1,1.020547923E1
3.046071496E1,-5.107379150E-1,-1.696122894E0,1.048823959E1,1.063676905E1
3.047070196E1,-5.083428955E-1,-1.620380402E0,1.061068497E1,1.074572848E1
3.048068796E1,-3.861968994E-1,-1.341360626E0,1.033944901E1,1.043324504E1
3.049067396E1,-1.869612122E-1,-1.150806885E0,9.953551483E0,1.002160157E1
3.050066096E1,-1.975891113E-2,-1.167272644E0,9.402547302E0,9.474745992E0
3.051064696E1,1.679507446E-1,-1.284927979E0,8.822503510E0,8.917164097E0
3.052063396E1,3.254232788E-1,-1.321601715E0,8.564440155E0,8.671918275E0
3.053061996E1,3.745211792E-1,-1.364113312E0,8.519832916E0,8.636470585E0
3.054060596E1,4.315525818E-1,-1.343456268E0,8.699010315E0,8.812712002E0
3.055059296E1,4.721182251E-1,-1.408421173E0,8.939260712E0,9.061839101E0
3.056057896E1,4.596940613E-1,-1.514999542E0,9.367220764E0,9.500071952E0
3.057056496E1,4.990621948E-1,-1.298100586E0,9.637408905E0,9.737236703E0
3.058055196E1,5.385800171E-1,-1.080602875E0,9.699829102E0,9.774684425E0
3.059053796E1,6.225553894E-1,-1.136736145E0,9.761800232E0,9.847460995E0
3.060052496E1,7.256909180E-1,-1.056353302E0,9.655221863E0,9.739908564E0
3.061051096E1,8.292755127E-1,-8.785231018E-1,9.456734619E0,9.533589585E0
3.062049696E1,9.187893677E-1,-8.560697937E-1,9.407786407E0,9.491231452E0
3.063048396E1,9.258247375E-1,-1.028062134E0,9.489965515E0,9.590281991E0
3.064046996E1,8.866062927E-1,-1.262324982E0,9.680219879E0,9.802356451E0
3.065045596E1,9.479786682E-1,-1.018332367E0,9.932894440E0,1.002985824E1
3.066044296E1,1.031355286E0,-5.996530151E-1,1.003947281E1,1.011010839E1
3.067042896E1,1.088237000E0,-5.231620789E-1,9.969119110E0,1.004197661E1
3.068041596E1,1.231638794E0,-5.801934814E-1,1.001761826E1,1.010970989E1
3.069040196E1,1.209634552E0,-7.526348877E-1,1.007090744E1,1.017117750E1
3.070038796E1,1.232536926E0,-7.288343811E-1,1.011671219E1,1.021754434E1
3.071037496E1,1.175206146E0,-5.914201355E-1,1.009380981E1,1.017918876E1
3.072036096E1,1.152154083E0,-6.866221619E-1,1.006491989E1,1.015389194E1
3.073034796E1,1.267264709E0,-6.831793213E-1,1.002809647E1,1.013091371E1
3.074033396E1,1.315165100E0,-7.813751221E-1,9.967322845E0,1.008403347E1
3.075031996E1,1.402283936E0,-9.223818970E-1,9.774374084E0,9.917438043E0
3.076030696E1,1.455124054E0,-8.610095215E-1,9.622889099E0,9.770297745E0
3.077029296E1,1.516646118E0,-8.696914673E-1,9.423503723E0,9.584310153E0
3.078027896E1,1.629361725E0,-8.249345398E-1,9.229806519E0,9.408754699E0
3.079026596E1,1.754202118E0,-7.270381165E-1,8.966054993E0,9.164930530E0
3.080025196E1,1.852996674E0,-6.550378418E-1,8.757688293E0,8.975509762E0
3.081023896E1,1.856439514E0,-9.018745422E-1,8.815917206E0,9.054288572E0
3.082022496E1,1.818568268E0,-1.215622101E0,9.224417725E0,9.480232592E0
3.083021096E1,1.844763794E0,-1.281485138E0,9.542655945E0,9.803450418E0
3.084019796E1,1.862576752E0,-1.046922913E0,9.593849487E0,9.828895550E0
3.085018396E1,1.906734924E0,-7.394622803E-1,9.494905243E0,9.712655049E0
3.086017096E1,1.966460724E0,-6.935078430E-1,9.332492981E0,9.562601432E0
3.087015696E1,1.937570801E0,-8.640032959E-1,9.158854065E0,9.401345121E0
3.088014296E1,1.917362823E0,-1.003064117E0,9.198371887E0,9.449468937E0
3.089012996E1,1.978884888E0,-9.571096802E-1,9.291777649E0,9.548255140E0
3.090011596E1,2.028431854E0,-8.223898315E-1,9.239087219E0,9.494819296E0
3.091010196E1,2.117047577E0,-6.397695923E-1,9.195827179E0,9.458035371E0
3.092008896E1,2.161654816E0,-4.855902100E-1,9.223519592E0,9.485877032E0
3.093007496E1,2.236798553E0,-3.860472107E-1,9.231153717E0,9.506129558E0
3.094006196E1,2.305954742E0,-4.046086121E-1,9.240434418E0,9.532405973E0
3.095004796E1,2.296374664E0,-6.140231323E-1,9.303303680E0,9.602177898E0
3.096003396E1,2.313139801E0,-7.903564453E-1,9.506431274E0,9.815676983E0
3.097002096E1,2.315235443E0,-8.523275757E-1,9.766889648E0,1.007367415E1
3.098000696E1,2.300266571E0,-8.390052795E-1,9.958491211E0,1.025508183E1
3.098999296E1,2.300565948E0,-8.113128662E-1,9.951455841E0,1.024608733E1
3.099997996E1,2.310744781E0,-7.952961731E-1,9.826765137E0,1.012607281E1
3.100996596E1,2.321971436E0,-8.699908447E-1,9.550439758E0,9.867083409E0
3.101995296E1,2.375260620E0,-7.086264038E-1,9.175020447E0,9.503947316E0
3.102993896E1,2.431992645E0,-4.466711426E-1,8.916358337E0,9.252867087E0
3.103992496E1,2.505040741E0,-3.582051086E-1,8.799301758E0,9.155940773E0
3.104991196E1,2.507435760E0,-3.800596619E-1,8.710686035E0,9.072360809E0
3.105989796E1,2.487227783E0,-2.996768188E-1,8.654702454E0,9.009993496E0
3.106988496E1,2.525099030E0,-4.240681458E-1,8.732390900E0,9.100033501E0
3.107987096E1,2.490221558E0,-8.174501038E-1,9.153016205E0,9.520878832E0
3.108985767E1,2.349514160E0,-1.324146423E0,9.633367310E0,1.000376660E1
3.109984467E1,2.244432678E0,-1.836979980E0,9.985584869E0,1.039826325E1
3.110983067E1,2.301314392E0,-1.799258423E0,1.011641281E1,1.052972872E1
3.111981667E1,2.351011047E0,-1.568887482E0,9.930948486E0,1.032532802E1
3.112980367E1,2.423011322E0,-1.165925446E0,9.548793182E0,9.920172239E0
3.113978967E1,2.483934631E0,-7.470964050E-1,9.055568848E0,9.419735211E0
3.114977667E1,2.481988678E0,-3.866459656E-1,8.632398834E0,8.990443400E0
3.115976267E1,2.540966034E0,-2.495310974E-1,8.438102875E0,8.815914829E0
3.116974867E1,2.532284088E0,-3.864962769E-1,8.324938202E0,8.710134221E0
3.117973567E1,2.481240234E0,-7.117698669E-1,8.269703064E0,8.663207155E0
3.118972167E1,2.399210815E0,-1.034947815E0,8.327183533E0,8.727503372E0
3.119970867E1,2.372865601E0,-1.091230774E0,8.591982880E0,8.980169573E0
3.120969467E1,2.467468872E0,-9.883946228E-1,8.930878143E0,9.318042229E0
3.121968067E1,2.554737396E0,-9.410929871E-1,9.132658539E0,9.529836891E0
3.122966767E1,2.650687866E0,-8.068222046E-1,9.055119781E0,9.469546055E0
3.123965367E1,2.730322266E0,-5.956114197E-1,8.916508026E0,9.344170804E0
3.124963967E1,2.750979309E0,-4.364923096E-1,8.764573975E0,9.196530305E0
3.125962667E1,2.857557678E0,-3.213816833E-1,8.661288757E0,9.126162666E0
3.126961267E1,2.793341217E0,-3.658392334E-1,8.694369965E0,9.139401653E0
3.127959967E1,2.727029114E0,-4.228706360E-1,8.740623779E0,9.165915743E0
3.128958567E1,2.635569305E0,-5.165757751E-1,8.656349030E0,9.063412967E0
3.129957167E1,2.555635529E0,-5.870791626E-1,8.624315643E0,9.014141957E0
3.130955867E1,2.463127899E0,-7.247927856E-1,8.687783661E0,9.059244371E0
3.131954467E1,2.409988403E0,-7.798782349E-1,8.721463623E0,9.081860046E0
3.132953167E1,2.427352295E0,-6.629713440E-1,8.844058685E0,9.195049983E0
3.133951767E1,2.371518402E0,-7.033872986E-1,9.106463013E0,9.436446462E0
