"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.049457021E1,-1.327738953E-1,4.490661621E-4,9.835896149E0,9.836792270E0
1.050453921E1,-1.231938171E-1,-1.137634277E-2,9.805509338E0,9.806289794E0
1.051450821E1,-1.134640503E-1,-1.422042847E-2,9.768985291E0,9.769654544E0
1.052447621E1,-1.145118713E-1,-1.736389160E-2,9.741143188E0,9.741831711E0
1.053444621E1,-1.255888367E-1,-1.317260742E-2,9.741891632E0,9.742710026E0
1.054441521E1,-1.130149841E-1,-8.232879639E-3,9.771829376E0,9.772486353E0
1.055438321E1,-1.338217163E-1,-2.918930054E-2,9.808652802E0,9.809609067E0
1.056435121E1,-1.438508606E-1,-3.442840576E-3,9.814340973E0,9.815395746E0
1.057432021E1,-1.333726501E-1,-2.514770508E-2,9.796378326E0,9.797318459E0
1.058428921E1,-1.128652954E-1,-7.634124756E-3,9.784403229E0,9.785057148E0
1.059425817E1,-1.206491089E-1,3.742218018E-3,9.757010193E0,9.757756818E0
1.060422717E1,-1.187031555E-1,-2.365081787E-2,9.771529999E0,9.772279587E0
1.061419717E1,-1.242416382E-1,-2.978805542E-2,9.792486420E0,9.793319845E0
1.062416617E1,-1.413061523E-1,-8.831634521E-3,9.817933502E0,9.818954307E0
1.063413517E1,-1.291813660E-1,-2.874023438E-2,9.804611206E0,9.805504308E0
1.064410317E1,-1.347198486E-1,-9.580078125E-3,9.789342957E0,9.790274600E0
1.065407317E1,-1.248403931E-1,-2.185455322E-2,9.767937469E0,9.768759653E0
1.066404217E1,-1.309776306E-1,-7.185058594E-3,9.755213928E0,9.756095815E0
1.067401117E1,-1.184037781E-1,-1.601669312E-2,9.764943695E0,9.765674649E0
1.068397917E1,-1.356179810E-1,-7.933502197E-3,9.784852295E0,9.785795298E0
1.069394817E1,-1.445993042E-1,-1.691482544E-2,9.816586304E0,9.817665798E0
1.070391717E1,-1.323248291E-1,-1.152603149E-2,9.793234863E0,9.794135582E0
1.071388617E1,-1.239422607E-1,-2.335144043E-2,9.776619415E0,9.777432903E0
1.072385517E1,-1.142124939E-1,-1.811233521E-2,9.770631866E0,9.771316166E0
1.073382417E1,-1.157093811E-1,-8.831634521E-3,9.765841827E0,9.766531281E0
1.074379417E1,-1.342707825E-1,-1.706451416E-2,9.783056030E0,9.783992290E0
1.075376317E1,-1.257385254E-1,-1.496887207E-2,9.797725525E0,9.798543754E0
1.076373217E1,-1.152603149E-1,-1.332229614E-2,9.800419922E0,9.801106727E0
1.077370017E1,-1.269360352E-1,-2.948867798E-2,9.781259766E0,9.782127833E0
1.078366917E1,-1.348695374E-1,-1.631607056E-2,9.771230621E0,9.772174981E0
1.079363817E1,-1.303788757E-1,-1.930984497E-2,9.782606964E0,9.783494802E0
1.080360717E1,-1.166075134E-1,-2.514770508E-2,9.772128754E0,9.772856803E0
1.081357617E1,-1.303788757E-1,-1.077758789E-2,9.778565369E0,9.779440448E0
1.082354617E1,-1.199006653E-1,-1.047821045E-3,9.786648560E0,9.787383067E0
1.083351517E1,-1.240919495E-1,-2.694396973E-3,9.800868988E0,9.801654911E0
1.084348517E1,-1.372645569E-1,-2.185455322E-2,9.820927277E0,9.821910799E0
1.085345317E1,-1.215472412E-1,-1.766326904E-2,9.793384552E0,9.794154721E0
1.086342217E1,-1.264869690E-1,-2.140548706E-2,9.773775330E0,9.774617197E0
1.087339117E1,-1.318757629E-1,-1.661544800E-2,9.749675446E0,9.750581448E0
1.088336017E1,-1.354682922E-1,-2.035766602E-2,9.748927002E0,9.749889424E0
1.089332817E1,-1.314266968E-1,-1.736389160E-2,9.772577820E0,9.773476952E0
1.090329617E1,-1.380130005E-1,1.047821045E-3,9.813592529E0,9.814563007E0
1.091326517E1,-1.487905884E-1,-7.484436035E-3,9.816286926E0,9.817417363E0
1.092323317E1,-1.264869690E-1,-1.826202393E-2,9.783205719E0,9.784040402E0
1.093320117E1,-1.264869690E-1,-2.589614868E-2,9.764344940E0,9.765198496E0
1.094317017E1,-1.311273193E-1,-1.646575928E-3,9.777667236E0,9.778546603E0
1.095313717E1,-1.260379028E-1,-2.005828857E-2,9.788295135E0,9.789127109E0
1.096310417E1,-1.438508606E-1,-1.332229614E-2,9.801767120E0,9.802831695E0
1.097307217E1,-1.392105103E-1,-1.317260742E-2,9.789792023E0,9.790790618E0
1.098304017E1,-1.306782532E-1,-1.466949463E-2,9.763746185E0,9.764631666E0
1.099300817E1,-1.239422607E-1,-2.050735474E-2,9.752369843E0,9.753178958E0
1.100297617E1,-1.272354126E-1,-2.155517578E-2,9.812395020E0,9.813243577E0
1.101294417E1,-1.255888367E-1,-2.484832764E-2,9.801767120E0,9.802603158E0
1.102291217E1,-1.249900818E-1,-3.113525391E-2,9.782606964E0,9.783454959E0
1.103288117E1,-1.282832336E-1,-7.035369873E-3,9.760153656E0,9.760999205E0
1.104285017E1,-1.339714050E-1,-3.158432007E-2,9.749974823E0,9.750946362E0
1.105281917E1,-1.260379028E-1,-1.646575928E-2,9.759255524E0,9.760083250E0
1.106278717E1,-1.264869690E-1,-4.041595459E-3,9.806407471E0,9.807224009E0
1.107275717E1,-1.374142456E-1,-2.080673218E-2,9.839338989E0,9.840320490E0
1.108272517E1,-1.395098877E-1,-7.634124756E-3,9.797126770E0,9.798122996E0
1.109269417E1,-1.076261902E-1,-2.170486450E-2,9.763596497E0,9.764213796E0
1.110266217E1,-1.158590698E-1,-2.888992310E-2,9.748028870E0,9.748760167E0
1.111263017E1,-1.237925720E-1,-2.245330811E-2,9.774374084E0,9.775183758E0
1.112259917E1,-1.357676697E-1,-3.472778320E-2,9.802216187E0,9.803217892E0
1.113256817E1,-1.419049072E-1,-2.439926147E-2,9.822873230E0,9.823928482E0
1.114253717E1,-1.432521057E-1,-1.706451416E-2,9.802365875E0,9.803427417E0
1.115250617E1,-1.285826111E-1,-1.990859985E-2,9.780511322E0,9.781376772E0
1.116247517E1,-1.300794983E-1,-1.901046753E-2,9.771380310E0,9.772264591E0
1.117244417E1,-1.275347900E-1,-8.382568359E-3,9.770631866E0,9.771467774E0
1.118241317E1,-1.261875916E-1,-1.945953369E-2,9.771529999E0,9.772364120E0
1.119238217E1,-1.294807434E-1,-1.826202393E-2,9.813592529E0,9.814463668E0
1.120235117E1,-1.303788757E-1,-3.861968994E-2,9.818831635E0,9.819773154E0
1.121232117E1,-1.326242065E-1,-1.077758789E-2,9.761201477E0,9.762108359E0
1.122229017E1,-1.423539734E-1,-1.287322998E-2,9.742490387E0,9.743538850E0
1.123226017E1,-1.519340515E-1,-1.871109009E-2,9.754016418E0,9.755217596E0
1.124222917E1,-1.420545959E-1,4.490661621E-4,9.786199493E0,9.787230468E0
1.125219917E1,-1.357676697E-1,-2.005828857E-2,9.813442841E0,9.814402457E0
1.126216917E1,-1.239422607E-1,-1.272354126E-2,9.839338989E0,9.840127810E0
1.127213817E1,-1.196012878E-1,1.197509766E-3,9.806557159E0,9.807286537E0
1.128210817E1,-1.249900818E-1,-1.437011719E-2,9.773026886E0,9.773836684E0
1.129207817E1,-1.228944397E-1,-3.038681030E-2,9.760303345E0,9.761124309E0
1.130204717E1,-1.181044006E-1,-2.050735474E-2,9.752968597E0,9.753705227E0
1.131201717E1,-1.447489929E-1,-1.601669312E-2,9.801318054E0,9.802399931E0
1.132198617E1,-1.392105103E-1,-2.784210205E-2,9.795929260E0,9.796957937E0
1.133195517E1,-1.258882141E-1,-3.143463135E-2,9.787097626E0,9.787957699E0
1.134192417E1,-1.216969299E-1,-7.334747314E-3,9.773475952E0,9.774236345E0
1.135189517E1,-1.269360352E-1,-5.688171387E-3,9.765243073E0,9.766069700E0
1.136186517E1,-1.213975525E-1,-4.176315308E-2,9.786349182E0,9.787191213E0
1.137183417E1,-1.489402771E-1,-2.634521484E-2,9.801617432E0,9.802784378E0
1.138180417E1,-1.407073975E-1,-2.903961182E-2,9.787097626E0,9.788152114E0
1.139177317E1,-1.243913269E-1,-1.811233521E-2,9.782008209E0,9.782815845E0
1.140174217E1,-1.145118713E-1,-1.871109009E-2,9.763596497E0,9.764285925E0
1.141171217E1,-1.070274353E-1,-6.286926270E-3,9.777218170E0,9.777805968E0
1.142168117E1,-1.258882141E-1,-1.571731567E-2,9.786947937E0,9.787770165E0
1.143165117E1,-1.194515991E-1,-2.409988403E-2,9.803114319E0,9.803871676E0
1.144162017E1,-1.435514832E-1,-1.676513672E-2,9.804311829E0,9.805377021E0
1.145158917E1,-1.302291870E-1,-1.257385254E-2,9.765841827E0,9.766718197E0
1.146155917E1,-1.293310547E-1,-1.496887207E-2,9.750423889E0,9.751293074E0
1.147152917E1,-1.204994202E-1,-2.215393066E-2,9.771230621E0,9.771998709E0
1.148149917E1,-1.179547119E-1,-1.362167358E-2,9.789792023E0,9.790512076E0
1.149146917E1,-1.251397705E-1,-2.544708252E-3,9.807604980E0,9.808403636E0
1.150143917E1,-1.336720276E-1,-3.592529297E-3,9.784852295E0,9.785765966E0
1.151140817E1,-1.209484863E-1,-1.287322998E-2,9.779912567E0,9.780668897E0
1.152137717E1,-1.414558411E-1,2.694396973E-3,9.779313812E0,9.780337195E0
1.153134617E1,-1.386117554E-1,-1.751358032E-2,9.773925018E0,9.774923540E0
1.154131617E1,-1.365161133E-1,-2.095642090E-2,9.765841827E0,9.766818439E0
1.155128517E1,-1.363664246E-1,-1.856140137E-2,9.787097626E0,9.788065195E0
1.156125417E1,-1.209484863E-1,-1.362167358E-2,9.793234863E0,9.793991177E0
1.157122317E1,-1.324745178E-1,-2.844085693E-3,9.800270233E0,9.801165963E0
1.158119117E1,-1.243913269E-1,-2.065704346E-2,9.772278442E0,9.773091930E0
1.159116017E1,-1.314266968E-1,-2.230361938E-2,9.764644318E0,9.765554213E0
1.160112929E1,-1.320254517E-1,-1.856140137E-2,9.755363617E0,9.756274624E0
1.161109929E1,-1.263372803E-1,5.688171387E-3,9.770033112E0,9.770851573E0
1.162106829E1,-1.299298096E-1,1.601669312E-2,9.795629883E0,9.796504636E0
1.163103829E1,-1.442999268E-1,-1.466949463E-2,9.790540466E0,9.791614795E0
1.164100729E1,-1.299298096E-1,-2.260299683E-2,9.804012451E0,9.804899428E0
1.165097729E1,-1.222956848E-1,-1.332229614E-2,9.786498871E0,9.787272034E0
1.166094729E1,-1.303788757E-1,-2.769241333E-2,9.765692139E0,9.766601685E0
1.167091729E1,-1.278341675E-1,-1.916015625E-2,9.766440582E0,9.767295958E0
1.168088729E1,-1.167572021E-1,-2.679428101E-2,9.760153656E0,9.760888769E0
1.169085629E1,-1.386117554E-1,-1.901046753E-2,9.779164124E0,9.780164905E0
1.170082629E1,-1.164578247E-1,-1.317260742E-2,9.817484436E0,9.818183976E0
1.171079629E1,-1.219963074E-1,-1.481918335E-2,9.802515564E0,9.803285882E0
1.172076529E1,-1.296304321E-1,-3.592529297E-3,9.779463501E0,9.780323273E0
1.173073529E1,-1.306782532E-1,-2.814147949E-2,9.751471710E0,9.752387875E0
1.174070529E1,-1.196012878E-1,-2.409988403E-2,9.768685913E0,9.769447771E0
1.175067529E1,-1.326242065E-1,-1.092727661E-2,9.783505096E0,9.784410077E0
1.176064429E1,-1.359173584E-1,-3.442840576E-3,9.801467743E0,9.802410688E0
1.177061429E1,-1.300794983E-1,-2.859054565E-2,9.811646576E0,9.812550465E0
1.178058429E1,-1.318757629E-1,-1.721420288E-2,9.805209961E0,9.806111866E0
1.179055429E1,-1.350192261E-1,-1.077758789E-2,9.762249298E0,9.763188911E0
1.180052429E1,-1.359173584E-1,-2.499801636E-2,9.760902100E0,9.761880363E0
1.181049429E1,-1.320254517E-1,-3.233276367E-2,9.756710815E0,9.757657612E0
1.182046429E1,-1.345701599E-1,-1.407073975E-2,9.787696381E0,9.788631546E0
1.183043429E1,-1.311273193E-1,-4.640350342E-3,9.806108093E0,9.806985869E0
1.184040429E1,-1.359173584E-1,1.347198486E-3,9.802515564E0,9.803457896E0
1.185037429E1,-1.267863464E-1,-3.682342529E-2,9.796228638E0,9.797118263E0
1.186034329E1,-1.196012878E-1,-3.083587646E-2,9.778116302E0,9.778896346E0
1.187031329E1,-1.160087585E-1,-1.990859985E-2,9.757758636E0,9.758468527E0
1.188028229E1,-1.240919495E-1,-3.128494263E-2,9.767787781E0,9.768626090E0
1.189025129E1,-1.270857239E-1,-3.098556519E-2,9.788444824E0,9.789318820E0
1.190022029E1,-1.371148682E-1,-1.212478638E-2,9.774074707E0,9.775043932E0
1.191019029E1,-1.435514832E-1,-2.110610962E-2,9.785600739E0,9.786676367E0
1.192015929E1,-1.389111328E-1,-8.382568359E-3,9.783056030E0,9.784045782E0
1.193012829E1,-1.266366577E-1,-1.616638184E-2,9.781559143E0,9.782392216E0
1.194009829E1,-1.257385254E-1,-1.032852173E-2,9.772128754E0,9.772943120E0
1.195006729E1,-1.457968140E-1,-1.721420288E-2,9.784852295E0,9.785953580E0
1.196003629E1,-1.261875916E-1,-5.688171387E-3,9.798324280E0,9.799138450E0
1.197000629E1,-1.269360352E-1,-3.188369751E-2,9.806407471E0,9.807280806E0
1.197997529E1,-1.492396545E-1,-3.158432007E-2,9.785151672E0,9.786340649E0
1.198994429E1,-1.398092651E-1,-2.844085693E-2,9.788594513E0,9.789634214E0
1.199991329E1,-1.263372803E-1,-1.826202393E-2,9.782606964E0,9.783439764E0
1.200988229E1,-1.332229614E-1,-1.841171265E-2,9.784253540E0,9.785177805E0
1.201985229E1,-1.401086426E-1,-1.152603149E-2,9.774374084E0,9.775385006E0
1.202982229E1,-1.194515991E-1,-8.532257080E-3,9.796528015E0,9.797259955E0
1.203979229E1,-1.161584473E-1,-1.107696533E-2,9.794582062E0,9.795277089E0
1.204976229E1,-1.317260742E-1,-1.975891113E-2,9.781110077E0,9.782016996E0
1.205973229E1,-1.275347900E-1,-1.556762695E-2,9.784702606E0,9.785546105E0
1.206970229E1,-1.257385254E-1,7.484436035E-4,9.794432373E0,9.795239469E0
1.207967229E1,-1.246907043E-1,-1.272354126E-2,9.781858521E0,9.782661487E0
1.208964229E1,-1.456471252E-1,-1.107696533E-2,9.777068481E0,9.778159534E0
1.209961229E1,-1.303788757E-1,-2.230361938E-2,9.789941711E0,9.790835246E0
1.210958329E1,-1.323248291E-1,-4.490661621E-3,9.799372101E0,9.800266506E0
1.211955229E1,-1.336720276E-1,-2.454895020E-2,9.791737976E0,9.792681117E0
1.212952229E1,-1.148112488E-1,-2.110610962E-2,9.782307587E0,9.783004079E0
1.213949129E1,-1.196012878E-1,-2.140548706E-2,9.769134979E0,9.769890527E0
1.214946029E1,-1.320254517E-1,-1.975891113E-2,9.772428131E0,9.773339895E0
1.215942929E1,-1.285826111E-1,-2.335144043E-2,9.783654785E0,9.784527568E0
1.216939929E1,-1.300794983E-1,-1.646575928E-2,9.781409454E0,9.782288214E0
1.217936929E1,-1.258882141E-1,-2.499801636E-2,9.778565369E0,9.779407621E0
1.218933829E1,-1.413061523E-1,-7.035369873E-3,9.765841827E0,9.766866617E0
1.219930829E1,-1.339714050E-1,-1.945953369E-2,9.770332489E0,9.771270335E0
1.220927729E1,-1.218466187E-1,-1.571731567E-2,9.781409454E0,9.782180971E0
1.221924729E1,-1.350192261E-1,-8.382568359E-3,9.786498871E0,9.787433811E0
1.222921629E1,-1.416055298E-1,-2.080673218E-2,9.795180817E0,9.796226430E0
1.223918529E1,-1.266366577E-1,-1.242416382E-2,9.776320038E0,9.777148085E0
1.224915529E1,-1.176553345E-1,3.742218018E-3,9.771380310E0,9.772089334E0
1.225912429E1,-1.273851013E-1,-5.688171387E-3,9.784253540E0,9.785084397E0
1.226909329E1,-1.324745178E-1,-1.556762695E-2,9.795779572E0,9.796687668E0
1.227906329E1,-1.419049072E-1,-2.170486450E-2,9.791139221E0,9.792191550E0
1.228903329E1,-1.380130005E-1,-2.589614868E-2,9.785001984E0,9.786009504E0
1.229900229E1,-1.375639343E-1,-2.080673218E-2,9.779313812E0,9.780303441E0
1.230897229E1,-1.462458801E-1,-1.901046753E-2,9.770631866E0,9.771744794E0
1.231894129E1,-1.272354126E-1,-1.077758789E-2,9.784103851E0,9.784937055E0
1.232891129E1,-1.293310547E-1,-1.377136230E-2,9.783056030E0,9.783920557E0
1.233888129E1,-1.366658020E-1,-6.885681152E-3,9.775870972E0,9.776828638E0
1.234885129E1,-1.372645569E-1,-1.347198486E-2,9.786199493E0,9.787171378E0
1.235882029E1,-1.320254517E-1,-4.790039062E-3,9.789193268E0,9.790084703E0
1.236879129E1,-1.237925720E-1,-3.742218018E-2,9.792037354E0,9.792891328E0
1.237876029E1,-1.199006653E-1,-1.841171265E-2,9.787397003E0,9.788148715E0
1.238873029E1,-1.281335449E-1,-1.646575928E-2,9.780062256E0,9.780915451E0
1.239869929E1,-1.176553345E-1,-3.592529297E-3,9.763746185E0,9.764455707E0
1.240866829E1,-1.202000427E-1,-1.841171265E-2,9.762548676E0,9.763305981E0
1.241863829E1,-1.275347900E-1,-1.496887207E-2,9.789043579E0,9.789885770E0
1.242860729E1,-1.318757629E-1,-8.831634521E-3,9.808054047E0,9.808944561E0
1.243857729E1,-1.152603149E-1,-2.365081787E-2,9.793534241E0,9.794241023E0
1.244854729E1,-1.161584473E-1,-1.646575928E-2,9.762997742E0,9.763702618E0
1.245851729E1,-1.272354126E-1,-9.131011963E-3,9.747430115E0,9.748264772E0
1.246848729E1,-1.345701599E-1,-2.454895020E-2,9.762698364E0,9.763656648E0
1.247845729E1,-1.392105103E-1,-1.107696533E-2,9.771829376E0,9.772827207E0
1.248842629E1,-1.194515991E-1,-1.437011719E-2,9.807604980E0,9.808342910E0
1.249839629E1,-1.225950623E-1,-1.511856079E-2,9.812694397E0,9.813471835E0
1.250836529E1,-1.225950623E-1,5.388793945E-3,9.777218170E0,9.777988225E0
1.251833429E1,-1.293310547E-1,-3.442840576E-3,9.740694122E0,9.741553283E0
1.252830429E1,-1.350192261E-1,-2.574645996E-2,9.746981049E0,9.747950176E0
1.253827229E1,-1.315763855E-1,-1.766326904E-2,9.771080933E0,9.771982753E0
1.254824129E1,-1.269360352E-1,-1.362167358E-2,9.809101868E0,9.809932607E0
1.255821029E1,-1.246907043E-1,-2.110610962E-2,9.796977081E0,9.797793281E0
1.256817929E1,-1.278341675E-1,-1.182540894E-2,9.787846069E0,9.788687966E0
1.257814729E1,-1.333726501E-1,-2.529739380E-2,9.777816925E0,9.778759228E0
1.258811729E1,-1.374142456E-1,-2.439926147E-2,9.764494629E0,9.765491967E0
1.259808621E1,-1.386117554E-1,-1.631607056E-2,9.770931244E0,9.771927998E0
1.260805621E1,-1.273851013E-1,-2.050735474E-2,9.783505096E0,9.784355855E0
1.261802621E1,-1.330732727E-1,-2.125579834E-2,9.772428131E0,9.773357247E0
1.262799621E1,-1.258882141E-1,-1.526824951E-2,9.798923035E0,9.799743548E0
1.263796521E1,-1.279838562E-1,-2.844085693E-3,9.773925018E0,9.774763333E0
1.264793421E1,-1.202000427E-1,-2.409988403E-2,9.756710815E0,9.757480965E0
1.265790321E1,-1.216969299E-1,-1.826202393E-2,9.774972839E0,9.775747422E0
1.266787221E1,-1.227447510E-1,-1.601669312E-2,9.779164124E0,9.779947534E0
1.267784121E1,-1.303788757E-1,-1.796264648E-2,9.788145447E0,9.789030217E0
1.268781121E1,-1.369651794E-1,-7.185058594E-3,9.788594513E0,9.789555333E0
1.269778021E1,-1.258882141E-1,-1.481918335E-2,9.791588287E0,9.792408725E0
1.270775021E1,-1.374142456E-1,-9.729766846E-3,9.793534241E0,9.794503064E0
1.271772021E1,-1.380130005E-1,-1.841171265E-2,9.758207703E0,9.759200999E0
1.272768921E1,-1.234931946E-1,-1.826202393E-2,9.783654785E0,9.784451187E0
1.273765921E1,-1.219963074E-1,-2.005828857E-2,9.770182800E0,9.770965018E0
1.274762821E1,-1.405577087E-1,-1.122665405E-2,9.785900116E0,9.786915938E0
1.275759821E1,-1.416055298E-1,1.197509766E-3,9.815089417E0,9.816110931E0
1.276756721E1,-1.290316772E-1,-2.200424194E-2,9.804012451E0,9.804886206E0
1.277753721E1,-1.252894592E-1,-1.167572021E-2,9.788893890E0,9.789702619E0
1.278750621E1,-1.246907043E-1,-1.691482544E-2,9.763895874E0,9.764706679E0
1.279747521E1,-1.219963074E-1,-7.484436035E-3,9.773475952E0,9.774240191E0
1.280744421E1,-1.109193420E-1,-1.856140137E-2,9.768835602E0,9.769482926E0
1.281741321E1,-1.297801208E-1,-1.377136230E-2,9.785001984E0,9.785872284E0
1.282738321E1,-1.314266968E-1,-2.155517578E-2,9.806557159E0,9.807461492E0
1.283735321E1,-1.335223389E-1,-2.290237427E-2,9.787995758E0,9.788933226E0
1.284732221E1,-1.354682922E-1,-2.784210205E-2,9.774374084E0,9.775352453E0
1.285729221E1,-1.282832336E-1,-1.526824951E-2,9.755812683E0,9.756668018E0
1.286726221E1,-1.196012878E-1,-1.556762695E-2,9.746681671E0,9.747427887E0
1.287723221E1,-1.275347900E-1,-5.239105225E-3,9.794731750E0,9.795563416E0
1.288720221E1,-1.199006653E-1,-2.365081787E-2,9.812395020E0,9.813156044E0
1.289717121E1,-1.240919495E-1,-1.377136230E-2,9.817484436E0,9.818278317E0
1.290714121E1,-1.158590698E-1,-8.232879639E-3,9.794582062E0,9.795270740E0
1.291711021E1,-1.321751404E-1,-2.245330811E-2,9.758357391E0,9.759278324E0
1.292707821E1,-1.228944397E-1,-9.280700684E-3,9.749376068E0,9.750155019E0
1.293704721E1,-1.137634277E-1,-2.499801636E-2,9.772727509E0,9.773421610E0
1.294701621E1,-1.221459961E-1,-2.245330811E-2,9.781708832E0,9.782497200E0
1.295698621E1,-1.231938171E-1,-1.182540894E-2,9.814191284E0,9.814971580E0
1.296695721E1,-1.297801208E-1,-9.430389404E-3,9.808503113E0,9.809366194E0
1.297692621E1,-1.330732727E-1,-2.888992310E-2,9.794731750E0,9.795678291E0
1.298689621E1,-1.356179810E-1,-3.263214111E-2,9.765243073E0,9.766239264E0
1.299686521E1,-1.317260742E-1,-1.541793823E-2,9.748927002E0,9.749829084E0
1.300683521E1,-1.203497314E-1,-3.427871704E-2,9.748477936E0,9.749281058E0
1.301680421E1,-1.324745178E-1,-1.511856079E-2,9.767488403E0,9.768398424E0
1.302677421E1,-1.254391479E-1,-1.691482544E-2,9.814340973E0,9.815157147E0
1.303674421E1,-1.350192261E-1,-1.242416382E-2,9.824370117E0,9.825305733E0
1.304671421E1,-1.338217163E-1,-1.781295776E-2,9.818382568E0,9.819310659E0
1.305668321E1,-1.225950623E-1,-4.640350342E-3,9.770631866E0,9.771402057E0
1.306665321E1,-1.269360352E-1,-2.200424194E-2,9.731413422E0,9.732266135E0
1.307662221E1,-1.306782532E-1,-7.933502197E-3,9.738299103E0,9.739179080E0
1.308659221E1,-1.278341675E-1,-1.062789917E-2,9.775122528E0,9.775964145E0
1.309656121E1,-1.338217163E-1,-2.484832764E-2,9.815239105E0,9.816182781E0
1.310653021E1,-1.356179810E-1,-1.197509766E-2,9.852810974E0,9.853751556E0
1.311649921E1,-1.275347900E-1,-1.616638184E-2,9.799372101E0,9.800215306E0
1.312646921E1,-1.233435059E-1,-1.960922241E-2,9.753267975E0,9.754067579E0
1.313643921E1,-1.257385254E-1,-2.814147949E-2,9.726324005E0,9.727177431E0
1.314640821E1,-1.278341675E-1,-2.784210205E-2,9.753567352E0,9.754444774E0
1.315637721E1,-1.200503540E-1,-1.631607056E-2,9.802665253E0,9.803413913E0
1.316634521E1,-1.401086426E-1,-1.960922241E-2,9.837093658E0,9.838110926E0
1.317631421E1,-1.312770081E-1,-9.729766846E-3,9.814041595E0,9.814924389E0
1.318628321E1,-1.152603149E-1,-1.586700439E-2,9.774823151E0,9.775515553E0
1.319625221E1,-1.359173584E-1,-7.484436035E-3,9.752968597E0,9.753918495E0
1.320622021E1,-1.338217163E-1,-2.305206299E-2,9.738748169E0,9.739694839E0
1.321618921E1,-1.335223389E-1,-2.155517578E-2,9.760453033E0,9.761390078E0
1.322615821E1,-1.371148682E-1,-1.571731567E-2,9.808952179E0,9.809923056E0
1.323612621E1,-1.187031555E-1,-1.317260742E-2,9.808503113E0,9.809230208E0
1.324609521E1,-1.252894592E-1,-1.332229614E-2,9.812844086E0,9.813652938E0
1.325606421E1,-1.294807434E-1,4.790039062E-3,9.778864746E0,9.779723101E0
1.326603421E1,-1.329235840E-1,-8.831634521E-3,9.755962372E0,9.756871859E0
1.327600221E1,-1.299298096E-1,-1.197509766E-2,9.762099609E0,9.762971573E0
1.328597121E1,-1.363664246E-1,-1.197509766E-2,9.754315796E0,9.755276308E0
1.329593921E1,-1.309776306E-1,-8.981323242E-4,9.781708832E0,9.782585733E0
1.330590821E1,-1.222956848E-1,-1.197509766E-2,9.807006226E0,9.807776035E0
1.331587621E1,-1.299298096E-1,-2.754272461E-2,9.804760895E0,9.805660435E0
1.332584521E1,-1.356179810E-1,-1.706451416E-2,9.792636108E0,9.793590015E0
1.333581421E1,-1.199006653E-1,-1.930984497E-2,9.769883423E0,9.770638215E0
1.334578221E1,-1.261875916E-1,-2.230361938E-2,9.770482178E0,9.771322467E0
1.335575121E1,-1.191522217E-1,-2.439926147E-2,9.772428131E0,9.773184954E0
1.336571921E1,-1.288819885E-1,-1.496887207E-4,9.791139221E0,9.791987430E0
1.337568821E1,-1.204994202E-1,-3.293151855E-3,9.806407471E0,9.807148334E0
1.338565621E1,-1.404080200E-1,4.490661621E-4,9.796977081E0,9.797983188E0
1.339562521E1,-1.321751404E-1,-5.089416504E-3,9.787397003E0,9.788290774E0
1.340559421E1,-1.190025330E-1,-3.412902832E-2,9.777667236E0,9.778450950E0
1.341556221E1,-1.140628052E-1,-2.365081787E-2,9.773176575E0,9.773870781E0
1.342553121E1,-1.272354126E-1,-2.320175171E-2,9.769584045E0,9.770440092E0
1.343549921E1,-1.344204712E-1,-3.427871704E-2,9.780810699E0,9.781794408E0
1.344546721E1,-1.252894592E-1,1.197509766E-3,9.784403229E0,9.785205436E0
1.345543521E1,-1.284329224E-1,-8.382568359E-3,9.785451050E0,9.786297437E0
1.346540421E1,-1.399589539E-1,-1.332229614E-2,9.782606964E0,9.783617174E0
1.347537221E1,-1.399589539E-1,-1.167572021E-2,9.781409454E0,9.782417684E0
1.348534021E1,-1.312770081E-1,-3.667373657E-2,9.776769104E0,9.777719199E0
1.349530821E1,-1.360670471E-1,-1.826202393E-2,9.775272217E0,9.776236221E0
1.350527621E1,-1.312770081E-1,-2.215393066E-2,9.773775330E0,9.774682023E0
1.351524521E1,-1.258882141E-1,-1.272354126E-2,9.793983307E0,9.794800598E0
1.352521321E1,-1.258882141E-1,-2.335144043E-2,9.792785797E0,9.793622762E0
1.353518121E1,-1.312770081E-1,-2.769241333E-2,9.798324280E0,9.799242788E0
1.354515021E1,-1.315763855E-1,-1.975891113E-2,9.790390778E0,9.791294824E0
1.355511921E1,-1.252894592E-1,-2.454895020E-2,9.765991516E0,9.766826014E0
1.356508721E1,-1.437011719E-1,-2.664459229E-2,9.773326263E0,9.774418971E0
1.357505621E1,-1.296304321E-1,-1.841171265E-2,9.780960388E0,9.781836696E0
1.358502421E1,-1.354682922E-1,-3.592529297E-3,9.790540466E0,9.791478294E0
1.359499204E1,-1.335223389E-1,1.047821045E-3,9.794582062E0,9.795492181E0
1.360496104E1,-1.263372803E-1,-1.990859985E-2,9.790690155E0,9.791525477E0
1.361493004E1,-1.315763855E-1,-1.167572021E-2,9.783355408E0,9.784247120E0
1.362489804E1,-1.276844788E-1,-1.257385254E-2,9.749226379E0,9.750070586E0
1.363486704E1,-1.324745178E-1,-2.409988403E-2,9.759854279E0,9.760783055E0
1.364483504E1,-1.300794983E-1,-1.272354126E-2,9.777367859E0,9.778241397E0
