"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.605559192E1,-3.083587646E-2,-9.783505096E0,4.351451111E-1,9.793225929E0
1.606556192E1,-2.993774414E-2,-9.781110077E0,4.351451111E-1,9.790830500E0
1.607553092E1,-2.350112915E-2,-9.788744202E0,4.328997803E-1,9.798340041E0
1.608549992E1,-2.140548706E-2,-9.799821167E0,4.314028931E-1,9.809335429E0
1.609546892E1,-2.993774414E-2,-9.791887665E0,4.306544495E-1,9.801399062E0
1.610543892E1,-1.556762695E-2,-9.780211945E0,4.179309082E-1,9.789149824E0
1.611540892E1,-2.305206299E-2,-9.802814941E0,4.155358887E-1,9.811645237E0
1.612537892E1,-2.290237427E-2,-9.786199493E0,4.252656555E-1,9.795462007E0
1.613534792E1,-2.604583740E-2,-9.804760895E0,4.233197021E-1,9.813929598E0
1.614531742E1,-3.158432007E-2,-9.795480194E0,4.246669006E-1,9.804732112E0
1.615528642E1,-2.395019531E-2,-9.806108093E0,4.215234375E-1,9.815192895E0
1.616525542E1,-2.200424194E-2,-9.793234863E0,4.267625427E-1,9.802553726E0
1.617522442E1,-1.646575928E-2,-9.786798248E0,4.147874451E-1,9.795597976E0
1.618519442E1,-3.727249146E-2,-9.789193268E0,4.285588074E-1,9.798640555E0
1.619516342E1,-3.367996216E-2,-9.792336731E0,4.423301697E-1,9.802379761E0
1.620513242E1,-3.008743286E-2,-9.807305603E0,4.234693909E-1,9.816489941E0
1.621510142E1,-3.697311401E-2,-9.800719299E0,4.192781067E-1,9.809753306E0
1.622507042E1,-3.622467041E-2,-9.802365875E0,4.132905579E-1,9.811141527E0
1.623503942E1,-2.694396973E-2,-9.781110077E0,4.267625427E-1,9.790452828E0
1.624500842E1,-4.071533203E-2,-9.781559143E0,4.351451111E-1,9.791318005E0
1.625497642E1,-2.634521484E-2,-9.787846069E0,4.197271729E-1,9.796876831E0
1.626494542E1,-2.335144043E-2,-9.789642334E0,4.179309082E-1,9.798587070E0
1.627491542E1,-3.367996216E-2,-9.785750427E0,4.231700134E-1,9.794953733E0
1.628488442E1,-2.829116821E-2,-9.793384552E0,4.260140991E-1,9.802686845E0
1.629485342E1,-1.616638184E-2,-9.800569611E0,4.323010254E-1,9.810112651E0
1.630482142E1,-2.634521484E-2,-9.786349182E0,4.255650330E-1,9.795633210E0
1.631479042E1,-3.308120728E-2,-9.802964630E0,4.363426208E-1,9.812726675E0
1.632475942E1,-3.457809448E-2,-9.781559143E0,4.376898193E-1,9.791407830E0
1.633472942E1,-2.903961182E-2,-9.786498871E0,4.297563171E-1,9.795973353E0
1.634469842E1,-2.110610962E-2,-9.810898132E0,4.171824646E-1,9.819786598E0
1.635466642E1,-2.320175171E-2,-9.800719299E0,4.299060059E-1,9.810171063E0
1.636463442E1,-3.382965088E-2,-9.799671478E0,4.281097412E-1,9.809076586E0
1.637460342E1,-3.787124634E-2,-9.796977081E0,4.168830872E-1,9.805915851E0
1.638457342E1,-2.963836670E-2,-9.778415680E0,4.189787292E-1,9.787432494E0
1.639454242E1,-3.203338623E-2,-9.773326263E0,4.239184570E-1,9.782568132E0
1.640451142E1,-3.038681030E-2,-9.795180817E0,4.102967834E-1,9.803817320E0
1.641448042E1,-5.837860107E-3,-9.785600739E0,4.174818420E-1,9.794503917E0
1.642444942E1,-3.068618774E-2,-9.809101868E0,4.230203247E-1,9.818267021E0
1.643441842E1,-3.173400879E-2,-9.798773346E0,4.240681458E-1,9.807996734E0
1.644438742E1,-2.439926147E-2,-9.797875214E0,4.276606750E-1,9.807234456E0
1.645435642E1,-4.116439819E-2,-9.801018677E0,4.233197021E-1,9.810242667E0
1.646432542E1,-2.948867798E-2,-9.792037354E0,4.239184570E-1,9.801253592E0
1.647429442E1,-1.676513672E-2,-9.788744202E0,4.185296631E-1,9.797701832E0
1.648426342E1,-2.080673218E-2,-9.786349182E0,4.255650330E-1,9.795619880E0
1.649423142E1,-2.664459229E-2,-9.794881439E0,4.279600525E-1,9.804262448E0
1.650420142E1,-3.562591553E-2,-9.797875214E0,4.228706360E-1,9.807061103E0
1.651417142E1,-4.086502075E-2,-9.796977081E0,4.180805969E-1,9.805978853E0
1.652414142E1,-4.281097412E-2,-9.782157898E0,4.258644104E-1,9.791517064E0
1.653411042E1,-4.370910645E-2,-9.792336731E0,4.231700134E-1,9.801573445E0
1.654408042E1,-1.377136230E-2,-9.803114319E0,4.251159668E-1,9.812337315E0
1.655405042E1,-1.541793823E-2,-9.803713074E0,4.204756165E-1,9.812738022E0
1.656402042E1,-2.305206299E-2,-9.782008209E0,4.105961609E-1,9.790648866E0
1.657398942E1,-2.933898926E-2,-9.780810699E0,4.125421143E-1,9.789551047E0
1.658395842E1,-3.158432007E-2,-9.807305603E0,4.251159668E-1,9.816565812E0
1.659392842E1,-1.362167358E-2,-9.794432373E0,4.248165894E-1,9.803650350E0
1.660389742E1,-2.095642090E-2,-9.797126770E0,4.346960449E-1,9.806788097E0
1.661386542E1,-1.302291870E-2,-9.801467743E0,4.403842163E-1,9.811364725E0
1.662383342E1,-1.736389160E-2,-9.788744202E0,4.302053833E-1,9.798208572E0
1.663380242E1,-5.313949585E-2,-9.797875214E0,4.191284180E-1,9.806979715E0
1.664377142E1,-3.667373657E-2,-9.778116302E0,4.260140991E-1,9.787460927E0
1.665373942E1,-3.323089600E-2,-9.780361633E0,4.233197021E-1,9.789574942E0
1.666370842E1,-3.278182983E-2,-9.803264008E0,4.266128540E-1,9.812596923E0
1.667367742E1,-3.323089600E-2,-9.793534241E0,3.954776001E-1,9.801572310E0
1.668364542E1,-2.200424194E-2,-9.801168365E0,4.228706360E-1,9.810311162E0
1.669361342E1,-1.736389160E-2,-9.799821167E0,4.429289246E-1,9.809841102E0
1.670358242E1,-2.784210205E-2,-9.780211945E0,4.333488464E-1,9.789847399E0
1.671355142E1,-1.901046753E-2,-9.791588287E0,4.218228149E-1,9.800688602E0
1.672351942E1,-2.589614868E-2,-9.786648560E0,4.260140991E-1,9.795950625E0
1.673348842E1,-2.230361938E-2,-9.788145447E0,4.110452271E-1,9.796797789E0
1.674345742E1,-2.963836670E-2,-9.787097626E0,4.239184570E-1,9.796318963E0
1.675342642E1,-3.293151855E-2,-9.784552917E0,4.203259277E-1,9.793632327E0
1.676339542E1,-3.861968994E-2,-9.787247314E0,4.444258118E-1,9.797408626E0
1.677336342E1,-2.784210205E-2,-9.794432373E0,4.188290405E-1,9.803422793E0
1.678333242E1,-2.215393066E-2,-9.794582062E0,4.270619202E-1,9.803913017E0
1.679330042E1,-3.442840576E-2,-9.789043579E0,4.206253052E-1,9.798136821E0
1.680326842E1,-1.990859985E-2,-9.780661011E0,4.195774841E-1,9.789676778E0
1.681323842E1,-1.990859985E-2,-9.788594513E0,4.192781067E-1,9.797590164E0
1.682320642E1,-1.841171265E-2,-9.786648560E0,4.243675232E-1,9.795862229E0
1.683317542E1,-2.844085693E-2,-9.785600739E0,4.357438660E-1,9.795338862E0
1.684314442E1,-3.682342529E-2,-9.803862762E0,4.255650330E-1,9.813163946E0
1.685311342E1,-2.679428101E-2,-9.782457275E0,4.294569397E-1,9.791916132E0
1.686308242E1,-2.844085693E-2,-9.784702606E0,4.186793518E-1,9.793697278E0
1.687305242E1,-2.903961182E-2,-9.784253540E0,4.216731262E-1,9.793378828E0
1.688302142E1,-1.691482544E-2,-9.781110077E0,4.225712585E-1,9.790248563E0
1.689299142E1,-1.766326904E-2,-9.802365875E0,4.209246826E-1,9.811415103E0
1.690296142E1,-3.143463135E-2,-9.777816925E0,4.071533203E-1,9.786340776E0
1.691293042E1,-3.577560425E-2,-9.797126770E0,4.182302856E-1,9.806114899E0
1.692289942E1,-6.286926270E-3,-9.800569611E0,4.269122314E-1,9.809865354E0
1.693286942E1,-1.556762695E-2,-9.797126770E0,4.149371338E-1,9.805922095E0
1.694283742E1,-1.362167358E-2,-9.784852295E0,4.296066284E-1,9.794288225E0
1.695280642E1,-3.113525391E-2,-9.776918793E0,4.379891968E-1,9.786773984E0
1.696277542E1,-3.143463135E-2,-9.787696381E0,4.258644104E-1,9.797007149E0
1.697274542E1,-4.206253052E-2,-9.789792023E0,4.261637878E-1,9.799153672E0
1.698271342E1,-4.984634399E-2,-9.804012451E0,4.170327759E-1,9.813004695E0
1.699268242E1,-3.412902832E-2,-9.793234863E0,3.963757324E-1,9.801312545E0
1.700265142E1,-2.155517578E-2,-9.798923035E0,4.128414917E-1,9.807639643E0
1.701261942E1,-4.266128540E-2,-9.799222412E0,4.334985352E-1,9.808899064E0
1.702258742E1,-3.817062378E-2,-9.769733734E0,4.382885742E-1,9.779634508E0
1.703255642E1,-1.646575928E-2,-9.802515564E0,4.328997803E-1,9.812083608E0
1.704252442E1,-2.260299683E-2,-9.779463501E0,4.276606750E-1,9.788836035E0
1.705249242E1,-2.888992310E-2,-9.788145447E0,4.227209473E-1,9.797311821E0
1.706246042E1,-1.990859985E-2,-9.773326263E0,4.023632813E-1,9.781625571E0
1.707242842E1,-2.215393066E-2,-9.787696381E0,4.101470947E-1,9.796311136E0
1.708239742E1,-2.859054565E-2,-9.789941711E0,4.227209473E-1,9.799105527E0
1.709236542E1,-4.161346436E-2,-9.783056030E0,4.296066284E-1,9.792572636E0
1.710233442E1,-2.574645996E-2,-9.788145447E0,4.394860840E-1,9.798040732E0
1.711230342E1,-2.933898926E-2,-9.813742218E0,4.343966675E-1,9.823395419E0
1.712227242E1,-1.601669312E-2,-9.791887665E0,4.188290405E-1,9.800853960E0
1.713224142E1,-2.814147949E-2,-9.790390778E0,4.336482239E-1,9.800030322E0
1.714221042E1,-2.604583740E-2,-9.794282684E0,4.182302856E-1,9.803242742E0
1.715218004E1,-1.242416382E-2,-9.798174591E0,4.102967834E-1,9.806769250E0
1.716214804E1,-2.589614868E-2,-9.797276459E0,3.936813354E-1,9.805217061E0
1.717211604E1,-3.203338623E-2,-9.792187042E0,4.315525818E-1,9.801744275E0
1.718208504E1,-2.589614868E-2,-9.785301361E0,4.340972900E-1,9.794959612E0
1.719205304E1,-2.679428101E-2,-9.785451050E0,4.388873291E-1,9.795325021E0
1.720202204E1,-2.888992310E-2,-9.799821167E0,4.385879517E-1,9.809673232E0
1.721199204E1,-2.874023438E-2,-9.802814941E0,4.303550720E-1,9.812299031E0
1.722196004E1,-2.978805542E-2,-9.802066498E0,4.345463562E-1,9.811739168E0
1.723192804E1,-2.784210205E-2,-9.774673462E0,4.269122314E-1,9.784031404E0
1.724189704E1,-3.367996216E-2,-9.799072723E0,4.105961609E-1,9.807729084E0
1.725186604E1,-3.517684937E-2,-9.788893890E0,4.240681458E-1,9.798138333E0
1.726183504E1,-3.382965088E-2,-9.795031128E0,4.164340210E-1,9.803937808E0
1.727180404E1,-2.694396973E-2,-9.783804474E0,4.222718811E-1,9.792949990E0
1.728177304E1,-2.095642090E-2,-9.808054047E0,4.231700134E-1,9.817201038E0
1.729174204E1,-2.589614868E-2,-9.786199493E0,4.261637878E-1,9.795508497E0
1.730171204E1,-1.407073975E-2,-9.785151672E0,4.275109863E-1,9.794496255E0
1.731168204E1,-2.844085693E-2,-9.792935486E0,4.227209473E-1,9.802096067E0
1.732165104E1,-1.556762695E-2,-9.804760895E0,4.207749939E-1,9.813797947E0
1.733162004E1,-3.802093506E-2,-9.792336731E0,4.406835938E-1,9.802321474E0
1.734159004E1,-2.305206299E-2,-9.789792023E0,4.210743713E-1,9.798870490E0
1.735156004E1,-1.332229614E-2,-9.785451050E0,4.251159668E-1,9.794690057E0
1.736152904E1,-2.215393066E-2,-9.785301361E0,4.162843323E-1,9.794177156E0
1.737149804E1,-5.089416504E-3,-9.802515564E0,4.267625427E-1,9.811802258E0
1.738146704E1,-1.287322998E-2,-9.775421906E0,4.243675232E-1,9.784637292E0
1.739143604E1,-3.038681030E-2,-9.784253540E0,4.195774841E-1,9.793292907E0
1.740140604E1,-2.335144043E-2,-9.790540466E0,4.248165894E-1,9.799780459E0
1.741137504E1,-2.395019531E-2,-9.784702606E0,4.328997803E-1,9.794303494E0
1.742134404E1,-1.945953369E-2,-9.791288910E0,4.152365112E-1,9.800109109E0
1.743131404E1,-3.143463135E-2,-9.795031128E0,4.031117249E-1,9.803372991E0
1.744128404E1,-1.631607056E-2,-9.782906342E0,4.224215698E-1,9.792035676E0
1.745125404E1,-1.796264648E-2,-9.784253540E0,4.294569397E-1,9.793690482E0
1.746122504E1,-3.727249146E-2,-9.788295135E0,4.225712585E-1,9.797483216E0
1.747119504E1,-2.080673218E-2,-9.786199493E0,4.314028931E-1,9.795725695E0
1.748116504E1,-2.679428101E-2,-9.798923035E0,4.194277954E-1,9.807932007E0
1.749113504E1,-2.634521484E-2,-9.783355408E0,4.210743713E-1,9.792448148E0
1.750110504E1,-2.514770508E-2,-9.792785797E0,4.239184570E-1,9.801989233E0
1.751107504E1,-1.736389160E-2,-9.793983307E0,4.281097412E-1,9.803350880E0
1.752104504E1,-2.230361938E-2,-9.785001984E0,4.354444885E-1,9.794711490E0
1.753101404E1,-3.921844482E-2,-9.798773346E0,4.270619202E-1,9.808153703E0
1.754098304E1,-3.906875610E-2,-9.800719299E0,4.219725037E-1,9.809876959E0
1.755095304E1,-3.293151855E-2,-9.793234863E0,4.197271729E-1,9.802280575E0
1.756092304E1,-1.781295776E-2,-9.784552917E0,4.246669006E-1,9.793780428E0
1.757089404E1,-3.577560425E-2,-9.773475952E0,4.138893127E-1,9.782301183E0
1.758086404E1,-2.649490356E-2,-9.789941711E0,4.327500916E-1,9.799537404E0
1.759083404E1,-1.945953369E-2,-9.803264008E0,4.143383789E-1,9.812035475E0
1.760080404E1,-1.511856079E-2,-9.796827393E0,4.330494690E-1,9.806405426E0
1.761077304E1,-1.886077881E-2,-9.781110077E0,4.408332825E-1,9.791057351E0
1.762074304E1,-1.017883301E-2,-9.785750427E0,4.207749939E-1,9.794797937E0
1.763071304E1,-3.173400879E-2,-9.795480194E0,4.252656555E-1,9.804758547E0
1.764068304E1,-3.906875610E-2,-9.775870972E0,4.305047607E-1,9.785423546E0
1.765065204E1,-5.089416504E-2,-9.806557159E0,4.198768616E-1,9.815673696E0
1.766062304E1,-2.874023438E-2,-9.776170349E0,4.308041382E-1,9.785700021E0
1.767059304E1,-2.664459229E-2,-9.791737976E0,4.221221924E-1,9.800868822E0
1.768056304E1,-8.382568359E-3,-9.769733734E0,4.233197021E-1,9.778904186E0
1.769053204E1,-3.263214111E-2,-9.792935486E0,4.201762390E-1,9.801999712E0
1.770050204E1,-4.760101318E-2,-9.785451050E0,4.285588074E-1,9.794946695E0
1.771047204E1,-2.649490356E-2,-9.798623657E0,4.137396240E-1,9.807390480E0
1.772044204E1,-3.367996216E-2,-9.801318054E0,4.227209473E-1,9.810487396E0
1.773041204E1,-3.981719971E-2,-9.775421906E0,4.264631653E-1,9.784800952E0
1.774038104E1,-2.380050659E-2,-9.799821167E0,4.415817261E-1,9.809793871E0
1.775035004E1,-1.017883301E-2,-9.787846069E0,4.302053833E-1,9.797301208E0
1.776032004E1,-1.437011719E-2,-9.800868988E0,4.352947998E-1,9.810541320E0
1.777028904E1,-1.317260742E-2,-9.778265991E0,4.248165894E-1,9.787498580E0
1.778025804E1,-4.011657715E-2,-9.805958405E0,4.336482239E-1,9.815624298E0
1.779022904E1,-1.930984497E-2,-9.785151672E0,4.216731262E-1,9.794252108E0
1.780019904E1,-3.293151855E-2,-9.791288910E0,4.180805969E-1,9.800266037E0
1.781017004E1,-2.350112915E-2,-9.789792023E0,4.282594299E-1,9.799182940E0
1.782014004E1,-2.544708252E-2,-9.798174591E0,4.421804810E-1,9.808180078E0
1.783011004E1,-1.167572021E-2,-9.773475952E0,4.165837097E-1,9.782357103E0
1.784008004E1,-1.736389160E-2,-9.787995758E0,4.282594299E-1,9.797375598E0
1.785005004E1,-3.188369751E-2,-9.803413696E0,4.363426208E-1,9.813171330E0
1.786001904E1,-2.709365845E-2,-9.811347198E0,4.093986511E-1,9.819922361E0
1.786998904E1,-1.287322998E-2,-9.802665253E0,4.185296631E-1,9.811604296E0
1.787995904E1,-3.712280273E-2,-9.793833618E0,4.323010254E-1,9.803440173E0
1.788992904E1,-4.071533203E-2,-9.798473969E0,4.105961609E-1,9.807157542E0
1.789989904E1,-1.347198486E-2,-9.799821167E0,4.225712585E-1,9.808936888E0
1.790986904E1,-2.724334717E-2,-9.795480194E0,4.207749939E-1,9.804551292E0
1.791983904E1,-1.871109009E-2,-9.791887665E0,4.264631653E-1,9.801187937E0
1.792980904E1,-2.290237427E-2,-9.787546692E0,4.360432434E-1,9.797281688E0
1.793977904E1,-2.035766602E-2,-9.794282684E0,4.185296631E-1,9.803242056E0
1.794974904E1,-2.544708252E-2,-9.783954163E0,4.326004028E-1,9.793546330E0
1.795971904E1,-1.796264648E-2,-9.794282684E0,4.219725037E-1,9.803384964E0
1.796968804E1,-9.729766846E-3,-9.802365875E0,4.346960449E-1,9.812004488E0
1.797965804E1,-1.047821045E-2,-9.784852295E0,4.053570557E-1,9.793250664E0
1.798962704E1,-4.101470947E-2,-9.799072723E0,4.040098572E-1,9.807483490E0
1.799959704E1,-2.215393066E-2,-9.773475952E0,4.155358887E-1,9.782330656E0
1.800956604E1,-4.700225830E-2,-9.805808716E0,4.197271729E-1,9.814900136E0
1.801953604E1,-2.185455322E-2,-9.794432373E0,4.324507141E-1,9.803999018E0
1.802950504E1,-2.035766602E-2,-9.797426147E0,4.378395081E-1,9.807225754E0
1.803947404E1,-2.170486450E-2,-9.767189026E0,4.198768616E-1,9.776233894E0
1.804944304E1,-3.637435913E-2,-9.799821167E0,4.342469788E-1,9.809505005E0
1.805941204E1,-3.487747192E-2,-9.783505096E0,4.183799744E-1,9.792508882E0
1.806938204E1,-3.338058472E-2,-9.810748444E0,4.023632813E-1,9.819052678E0
1.807935104E1,-3.876937866E-2,-9.772727509E0,4.099974060E-1,9.781400917E0
1.808932104E1,-4.326004028E-2,-9.779613190E0,4.107458496E-1,9.788330691E0
1.809928904E1,-2.799179077E-2,-9.784403229E0,4.105961609E-1,9.793054646E0
1.810925804E1,-2.350112915E-2,-9.772577820E0,4.215234375E-1,9.781692673E0
1.811922604E1,-1.796264648E-2,-9.787696381E0,4.305047607E-1,9.797175993E0
1.812919504E1,-1.841171265E-2,-9.782606964E0,4.357438660E-1,9.792324072E0
1.813916404E1,-2.874023438E-2,-9.785900116E0,4.215234375E-1,9.795016544E0
1.814913233E1,-1.556762695E-2,-9.782756653E0,4.182302856E-1,9.791704992E0
1.815910233E1,-3.457809448E-2,-9.783056030E0,4.161346436E-1,9.791963489E0
1.816907133E1,-3.143463135E-2,-9.772727509E0,4.132905579E-1,9.781513184E0
1.817904133E1,-3.233276367E-2,-9.783355408E0,4.093986511E-1,9.791970981E0
1.818901033E1,-2.230361938E-2,-9.783355408E0,4.170327759E-1,9.792265153E0
1.819897933E1,-2.230361938E-2,-9.774224396E0,4.216731262E-1,9.783341363E0
1.820894933E1,-1.496887207E-2,-9.792037354E0,4.230203247E-1,9.801181857E0
1.821891833E1,-2.933898926E-2,-9.791139221E0,4.363426208E-1,9.800901127E0
1.822888633E1,-1.257385254E-2,-9.793683929E0,4.212240601E-1,9.802746183E0
1.823885633E1,-1.272354126E-2,-9.777218170E0,4.309538269E-1,9.786719483E0
1.824882533E1,-3.966751099E-2,-9.807754669E0,4.321513367E-1,9.817350963E0
1.825879533E1,-3.891906738E-2,-9.786798248E0,4.002676392E-1,9.795057367E0
1.826876533E1,-3.682342529E-2,-9.790839844E0,4.153862000E-1,9.799716654E0
1.827873533E1,-2.080673218E-2,-9.792037354E0,4.161346436E-1,9.800897739E0
1.828870433E1,-2.035766602E-2,-9.786349182E0,4.290078735E-1,9.795769112E0
1.829867433E1,-3.712280273E-2,-9.778715057E0,4.186793518E-1,9.787744310E0
1.830864333E1,-4.580474854E-2,-9.802665253E0,4.276606750E-1,9.812096503E0
1.831861233E1,-2.514770508E-2,-9.788145447E0,4.336482239E-1,9.797779058E0
1.832858133E1,-2.859054565E-2,-9.788744202E0,4.260140991E-1,9.798051769E0
1.833855133E1,-4.775070190E-2,-9.799671478E0,4.023632813E-1,9.808044526E0
1.834852133E1,-3.876937866E-2,-9.790540466E0,3.992198181E-1,9.798753092E0
1.835849033E1,-3.278182983E-2,-9.794582062E0,4.159849548E-1,9.803466524E0
1.836846033E1,-1.017883301E-2,-9.776170349E0,4.373904419E-1,9.785955278E0
1.837843033E1,3.143463135E-3,-9.793534241E0,4.360432434E-1,9.803237043E0
1.838840033E1,-2.275268555E-2,-9.787097626E0,4.432283020E-1,9.797155146E0
1.839837033E1,-2.050735474E-2,-9.809251556E0,4.608915710E-1,9.820094587E0
1.840834033E1,-3.068618774E-2,-9.794132996E0,4.448748779E-1,9.804279496E0
1.841830833E1,-2.350112915E-2,-9.792636108E0,4.255650330E-1,9.801906950E0
1.842827733E1,-1.960922241E-2,-9.782906342E0,4.234693909E-1,9.792086975E0
1.843824633E1,-4.520599365E-2,-9.794731750E0,4.073030090E-1,9.803300943E0
1.844821533E1,-4.146377563E-2,-9.784852295E0,4.186793518E-1,9.793893305E0
1.845818433E1,-2.769241333E-2,-9.806257782E0,4.098477173E-1,9.814857804E0
1.846815333E1,-3.397933960E-2,-9.779463501E0,4.174818420E-1,9.788429499E0
1.847812233E1,-2.978805542E-2,-9.790091400E0,4.237687683E-1,9.799303900E0
1.848809233E1,-2.664459229E-2,-9.796528015E0,4.164340210E-1,9.805411179E0
1.849806133E1,-2.529739380E-2,-9.772877197E0,4.224215698E-1,9.782034996E0
1.850803133E1,-2.589614868E-2,-9.771080933E0,4.071533203E-1,9.779594420E0
1.851800133E1,-2.589614868E-2,-9.780361633E0,4.309538269E-1,9.789885877E0
1.852797133E1,-3.772155762E-2,-9.775272217E0,4.071533203E-1,9.783820504E0
1.853794033E1,-2.395019531E-2,-9.794731750E0,4.239184570E-1,9.803930362E0
1.854790933E1,-3.233276367E-2,-9.793683929E0,4.237687683E-1,9.802901116E0
1.855787933E1,-3.607498169E-2,-9.802814941E0,4.328997803E-1,9.812435192E0
1.856784833E1,-4.415817261E-2,-9.792037354E0,4.198768616E-1,9.801134733E0
1.857781733E1,-1.466949463E-2,-9.799372101E0,4.402345276E-1,9.809266803E0
1.858778733E1,-3.323089600E-2,-9.794731750E0,4.248165894E-1,9.803996302E0
1.859775733E1,-3.233276367E-2,-9.767638092E0,4.159849548E-1,9.776545545E0
1.860772633E1,-3.891906738E-2,-9.789941711E0,4.185296631E-1,9.798961194E0
1.861769633E1,-3.427871704E-2,-9.785750427E0,4.171824646E-1,9.794698957E0
1.862766533E1,-2.080673218E-2,-9.787097626E0,4.323010254E-1,9.796662546E0
1.863763533E1,-2.948867798E-2,-9.781858521E0,4.375401306E-1,9.791683566E0
1.864760433E1,-1.541793823E-2,-9.781559143E0,4.174818420E-1,9.790476397E0
1.865757333E1,-2.290237427E-2,-9.787546692E0,4.206253052E-1,9.796607597E0
1.866754233E1,-2.604583740E-2,-9.792636108E0,4.258644104E-1,9.801926384E0
1.867751133E1,-1.077758789E-2,-9.767039337E0,4.134402466E-1,9.775791856E0
1.868748133E1,-2.380050659E-2,-9.799521790E0,4.315525818E-1,9.809048445E0
1.869745033E1,-1.901046753E-2,-9.780661011E0,4.174818420E-1,9.789585399E0
1.870742033E1,-2.574645996E-2,-9.790989532E0,4.099974060E-1,9.799603909E0
1.871739033E1,-3.412902832E-2,-9.793683929E0,4.209246826E-1,9.802784670E0
1.872736033E1,-2.050735474E-2,-9.783804474E0,4.251159668E-1,9.793057445E0
1.873732933E1,-1.242416382E-2,-9.792636108E0,4.141886902E-1,9.801399318E0
1.874729833E1,-8.232879639E-3,-9.780511322E0,4.327500916E-1,9.790083868E0
1.875726733E1,-2.963836670E-2,-9.797426147E0,4.215234375E-1,9.806534533E0
1.876723733E1,-3.323089600E-2,-9.787546692E0,4.185296631E-1,9.796547434E0
1.877720633E1,-3.457809448E-2,-9.792486420E0,4.357438660E-1,9.802237430E0
1.878717633E1,-2.260299683E-2,-9.786648560E0,4.315525818E-1,9.796184898E0
1.879714533E1,-3.293151855E-2,-9.795180817E0,4.203259277E-1,9.804250384E0
1.880711433E1,-1.466949463E-2,-9.782307587E0,4.372407532E-1,9.792085395E0
1.881708333E1,-1.601669312E-2,-9.776170349E0,4.261637878E-1,9.785467736E0
1.882705233E1,-2.634521484E-2,-9.787546692E0,4.213737488E-1,9.796648414E0
1.883702133E1,-2.380050659E-2,-9.793683929E0,4.264631653E-1,9.802993533E0
1.884699133E1,-2.874023438E-2,-9.804311829E0,4.516108704E-1,9.814749554E0
1.885696033E1,-1.541793823E-2,-9.785900116E0,4.146377563E-1,9.794692607E0
1.886693033E1,-4.760101318E-2,-9.794582062E0,4.102967834E-1,9.803287564E0
1.887689933E1,-2.514770508E-2,-9.797276459E0,4.053570557E-1,9.805690835E0
1.888686933E1,-4.056564331E-2,-9.788295135E0,4.046086121E-1,9.796737996E0
1.889683833E1,-2.859054565E-2,-9.779313812E0,4.061054993E-1,9.787784107E0
1.890680833E1,-2.305206299E-2,-9.787995758E0,4.114942932E-1,9.796668817E0
1.891677833E1,-3.966751099E-2,-9.808802490E0,4.164340210E-1,9.817718528E0
1.892674633E1,-2.005828857E-2,-9.780810699E0,4.216731262E-1,9.789916675E0
1.893671533E1,-1.152603149E-2,-9.776619415E0,4.355941772E-1,9.786325272E0
1.894668533E1,-4.640350342E-3,-9.775870972E0,4.276606750E-1,9.785221941E0
1.895665433E1,-3.188369751E-2,-9.802365875E0,4.252656555E-1,9.811638202E0
1.896662433E1,-1.466949463E-2,-9.799970856E0,4.225712585E-1,9.809088155E0
1.897659433E1,-3.652404785E-2,-9.772278442E0,4.104464722E-1,9.780962441E0
1.898656333E1,-2.978805542E-2,-9.792336731E0,4.245172119E-1,9.801579508E0
1.899653333E1,-2.574645996E-2,-9.798623657E0,4.276606750E-1,9.807985630E0
1.900650333E1,-3.517684937E-2,-9.785750427E0,4.152365112E-1,9.794619451E0
1.901647433E1,-2.739303589E-2,-9.781858521E0,4.291575623E-1,9.791306486E0
1.902644433E1,-1.601669312E-2,-9.796078949E0,4.224215698E-1,9.805195525E0
1.903641333E1,-1.601669312E-2,-9.796528015E0,4.278103638E-1,9.805877798E0
1.904638333E1,-4.086502075E-2,-9.800719299E0,4.328997803E-1,9.810360389E0
1.905635233E1,-3.787124634E-2,-9.793683929E0,4.273612976E-1,9.803076906E0
1.906632233E1,-3.517684937E-2,-9.783654785E0,4.185296631E-1,9.792665901E0
1.907629133E1,-2.933898926E-2,-9.798324280E0,4.213737488E-1,9.807424499E0
1.908626133E1,-3.622467041E-2,-9.792187042E0,4.279600525E-1,9.801601354E0
1.909623133E1,-2.829116821E-2,-9.796977081E0,4.255650330E-1,9.806256468E0
1.910620133E1,-1.347198486E-2,-9.797575836E0,4.206253052E-1,9.806609985E0
1.911617033E1,-1.721420288E-2,-9.789642334E0,4.342469788E-1,9.799283841E0
1.912614033E1,-1.601669312E-2,-9.787247314E0,4.261637878E-1,9.796534188E0
1.913610933E1,-2.395019531E-2,-9.794132996E0,4.164340210E-1,9.803011376E0
1.914607933E1,-3.188369751E-2,-9.799222412E0,4.372407532E-1,9.809024209E0
1.915604979E1,-3.532653809E-2,-9.773625641E0,4.302053833E-1,9.783153009E0
1.916601879E1,-3.397933960E-2,-9.779463501E0,4.152365112E-1,9.788333991E0
1.917598879E1,-2.514770508E-2,-9.786498871E0,4.132905579E-1,9.795254037E0
1.918595879E1,-2.634521484E-2,-9.790091400E0,4.318519592E-1,9.799646923E0
1.919592779E1,-1.676513672E-2,-9.787546692E0,4.261637878E-1,9.796834534E0
