"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.358098292E1,-9.736053772E0,8.891510010E-2,7.988887024E-1,9.769179705E0
3.359095192E1,-9.727970581E0,5.777984619E-2,7.846682739E-1,9.759736392E0
3.360092192E1,-9.726473694E0,3.981719971E-2,7.851173401E-1,9.758190671E0
3.361089092E1,-9.722881165E0,2.874023438E-2,7.955955505E-1,9.755419849E0
3.362085992E1,-9.727820892E0,4.086502075E-2,8.009843445E-1,9.760827075E0
3.363082992E1,-9.735305328E0,4.445755005E-2,7.936495972E-1,9.767703210E0
3.364079992E1,-9.732760620E0,4.999603271E-2,7.987390137E-1,9.765608681E0
3.365076892E1,-9.732910309E0,6.032455444E-2,8.029302979E-1,9.766159900E0
3.366073892E1,-9.733958130E0,5.927673340E-2,7.893086243E-1,9.766087380E0
3.367070792E1,-9.721234589E0,5.358856201E-2,7.979905701E-1,9.754079281E0
3.368067692E1,-9.733808441E0,5.613327026E-2,7.836204529E-1,9.765461521E0
3.369064592E1,-9.731263733E0,4.580474854E-2,7.822732544E-1,9.762763101E0
3.370061592E1,-9.741741943E0,4.221221924E-2,8.057743835E-1,9.775100527E0
3.371058492E1,-9.734407196E0,4.580474854E-2,7.929011536E-1,9.766753492E0
3.372055392E1,-9.743837585E0,3.637435913E-2,7.911048889E-1,9.775967519E0
3.373052392E1,-9.733509064E0,4.490661621E-2,7.984396362E-1,9.766305399E0
3.374049292E1,-9.742191010E0,5.149291992E-2,8.000862122E-1,9.775125326E0
3.375046192E1,-9.743687897E0,4.490661621E-2,7.912545776E-1,9.775865907E0
3.376043092E1,-9.723180542E0,4.685256958E-2,7.875123596E-1,9.755132533E0
3.377040092E1,-9.730515289E0,5.044509888E-2,7.752378845E-1,9.761478693E0
3.378036992E1,-9.740694122E0,4.146377563E-2,7.921527100E-1,9.772939535E0
3.379033892E1,-9.739197235E0,4.550537109E-2,7.915539551E-1,9.771417051E0
3.380030892E1,-9.719737701E0,4.625381470E-2,7.884104919E-1,9.751770686E0
3.381027892E1,-9.729018402E0,3.412902832E-2,7.777825928E-1,9.760118320E0
3.382024792E1,-9.738598480E0,4.146377563E-2,7.908055115E-1,9.770741679E0
3.383021692E1,-9.730365601E0,4.490661621E-2,7.863148499E-1,9.762188401E0
3.384018692E1,-9.734856262E0,2.993774414E-2,7.994874573E-1,9.767676433E0
3.385015592E1,-9.719438324E0,4.415817261E-2,7.979905701E-1,9.752241805E0
3.386012392E1,-9.736053772E0,5.104385376E-2,8.042774963E-1,9.769350583E0
3.387008992E1,-9.739047546E0,5.987548828E-2,8.054750061E-1,9.772482907E0
3.388005446E1,-9.743238831E0,4.730163574E-2,7.961943054E-1,9.775830692E0
3.389001946E1,-9.758806458E0,3.622467041E-2,7.900570679E-1,9.790802106E0
3.389998446E1,-9.740095367E0,4.385879517E-2,7.716453552E-1,9.770712252E0
3.390994946E1,-9.743089142E0,4.864883423E-2,7.893086243E-1,9.775129710E0
3.391991446E1,-9.744735718E0,5.912704468E-2,8.012837219E-1,9.777802709E0
3.392987946E1,-9.733209686E0,5.179229736E-2,8.068222046E-1,9.766730021E0
3.393984546E1,-9.743987274E0,3.891906738E-2,8.054750061E-1,9.777299866E0
3.394981146E1,-9.729766846E0,4.745132446E-2,8.178991699E-1,9.764198562E0
3.395977646E1,-9.728569336E0,4.640350342E-2,8.208929443E-1,9.763251499E0
3.396974246E1,-9.732012177E0,4.760101318E-2,8.071215820E-1,9.765540032E0
3.397970746E1,-9.741891632E0,5.313949585E-2,7.831713867E-1,9.773465803E0
3.398967246E1,-9.740843811E0,5.224136353E-2,7.738906860E-1,9.771677139E0
3.399963846E1,-9.731263733E0,4.326004028E-2,7.759863281E-1,9.762249743E0
3.400960346E1,-9.718240814E0,5.164260864E-2,7.855664063E-1,9.750076208E0
3.401957046E1,-9.731114044E0,4.879852295E-2,7.876620483E-1,9.763061679E0
3.402953546E1,-9.740993500E0,4.370910645E-2,7.837701416E-1,9.772571846E0
3.403950146E1,-9.732461243E0,4.670288086E-2,8.014334106E-1,9.765514759E0
3.404946746E1,-9.719887390E0,5.358856201E-2,7.924520874E-1,9.752285010E0
3.405943246E1,-9.724827118E0,5.074447632E-2,8.009843445E-1,9.757889802E0
3.406939746E1,-9.744436340E0,5.882766724E-2,7.810757446E-1,9.775867205E0
3.407936146E1,-9.745035095E0,4.999603271E-2,7.887098694E-1,9.777027762E0
3.408932746E1,-9.737700348E0,4.640350342E-2,7.909552002E-1,9.769880832E0
3.409929246E1,-9.739496613E0,6.092330933E-2,7.840695190E-1,9.771195982E0
3.410925746E1,-9.740095367E0,6.631210327E-2,7.770341492E-1,9.771265892E0
3.411922246E1,-9.735604706E0,5.119354248E-2,7.930508423E-1,9.767985944E0
3.412918846E1,-9.741143188E0,5.882766724E-2,8.044271851E-1,9.774478728E0
3.413915446E1,-9.730066223E0,5.433700562E-2,7.937992859E-1,9.762543650E0
3.414912046E1,-9.745933228E0,4.640350342E-2,7.783813477E-1,9.777077543E0
3.415908646E1,-9.732910309E0,4.311035156E-2,7.842192078E-1,9.764548190E0
3.416905246E1,-9.732610931E0,4.715194702E-2,7.843688965E-1,9.764280486E0
3.417901946E1,-9.749974823E0,4.849914551E-2,7.698490906E-1,9.780441137E0
3.418898546E1,-9.735904083E0,5.553451538E-2,7.867639160E-1,9.767799643E0
3.419895046E1,-9.731263733E0,6.032455444E-2,7.780819702E-1,9.762507078E0
3.420891646E1,-9.739795990E0,4.864883423E-2,7.911048889E-1,9.771992611E0
3.421888146E1,-9.732461243E0,3.802093506E-2,7.951464844E-1,9.764963152E0
3.422884646E1,-9.732610931E0,4.236190796E-2,7.936495972E-1,9.765008436E0
3.423881146E1,-9.735305328E0,4.565505981E-2,7.815248108E-1,9.766731042E0
3.424877646E1,-9.738897858E0,5.628295898E-2,7.869136047E-1,9.770799981E0
3.425874146E1,-9.726473694E0,5.553451538E-2,7.936495972E-1,9.758957643E0
3.426870646E1,-9.734856262E0,5.403762817E-2,8.126600647E-1,9.768867022E0
3.427867146E1,-9.734107819E0,5.897735596E-2,8.021818542E-1,9.767283608E0
3.428863646E1,-9.739496613E0,5.269042969E-2,7.930508423E-1,9.771872911E0
3.429860146E1,-9.748178558E0,5.433700562E-2,7.906558228E-1,9.780341218E0
3.430856746E1,-9.726324005E0,4.221221924E-2,7.599696350E-1,9.756060392E0
3.431853346E1,-9.730515289E0,5.089416504E-2,7.846682739E-1,9.762234494E0
3.432849946E1,-9.737700348E0,6.361770630E-2,7.851173401E-1,9.769506872E0
3.433846546E1,-9.737850037E0,6.601272583E-2,7.839198303E-1,9.769575800E0
3.434843146E1,-9.742490387E0,5.089416504E-2,7.990383911E-1,9.775334854E0
3.435839746E1,-9.742041321E0,5.358856201E-2,8.147557068E-1,9.776199041E0
3.436836246E1,-9.726773071E0,3.457809448E-2,8.174501038E-1,9.761123639E0
3.437832846E1,-9.730066223E0,3.891906738E-2,8.054750061E-1,9.763426314E0
3.438829546E1,-9.738897858E0,4.655319214E-2,7.937992859E-1,9.771305746E0
3.439826146E1,-9.749825134E0,5.598358154E-2,7.884104919E-1,9.781810436E0
3.440822746E1,-9.742789764E0,5.568420410E-2,7.641609192E-1,9.772870358E0
3.441819346E1,-9.737999725E0,6.825805664E-2,7.816744995E-1,9.769560524E0
3.442815846E1,-9.728269958E0,8.068222046E-2,7.882608032E-1,9.760486725E0
3.443812446E1,-9.717642059E0,4.281097412E-2,7.943980408E-1,9.750152215E0
3.444808946E1,-9.735005951E0,3.263214111E-2,8.021818542E-1,9.768055152E0
3.445805546E1,-9.725874939E0,3.502716064E-2,7.967930603E-1,9.758521887E0
3.446802146E1,-9.718240814E0,4.355941772E-2,7.915539551E-1,9.750520992E0
3.447798746E1,-9.741741943E0,5.598358154E-2,7.937992859E-1,9.774189867E0
3.448795246E1,-9.733059998E0,6.855743408E-2,7.840695190E-1,9.764830877E0
3.449791846E1,-9.742340698E0,6.750961304E-2,7.786807251E-1,9.773643307E0
3.450788446E1,-9.730664978E0,4.400848389E-2,7.773335266E-1,9.761763420E0
3.451785046E1,-9.728269958E0,4.161346436E-2,7.849676514E-1,9.759976551E0
3.452781646E1,-9.735305328E0,5.254074097E-2,7.987390137E-1,9.768158188E0
3.453778246E1,-9.743238831E0,4.760101318E-2,8.023315430E-1,9.776333907E0
3.454774846E1,-9.740694122E0,5.463638306E-2,8.035290527E-1,9.773932988E0
3.455771446E1,-9.726773071E0,3.158432007E-2,8.020321655E-1,9.759834401E0
3.456768046E1,-9.738448792E0,4.580474854E-2,8.003855896E-1,9.771391919E0
3.457764546E1,-9.745184784E0,5.478607178E-2,7.822732544E-1,9.776685503E0
3.458761046E1,-9.722881165E0,3.936813354E-2,7.834707642E-1,9.754475610E0
3.459757646E1,-9.730215912E0,3.412902832E-2,7.929011536E-1,9.762528296E0
3.460754246E1,-9.732311554E0,5.284011841E-2,7.800279236E-1,9.763663443E0
3.461750746E1,-9.737999725E0,5.029541016E-2,7.658074951E-1,9.768194787E0
3.462747246E1,-9.737999725E0,5.792953491E-2,7.917036438E-1,9.770301384E0
3.463743846E1,-9.739047546E0,5.254074097E-2,7.991880798E-1,9.771924541E0
3.464740346E1,-9.727970581E0,5.029541016E-2,7.888595581E-1,9.760032820E0
3.465736946E1,-9.716145172E0,4.041595459E-2,8.074209595E-1,9.749719948E0
3.466733446E1,-9.738299103E0,4.625381470E-2,7.918533325E-1,9.770549653E0
3.467730046E1,-9.726473694E0,4.011657715E-2,7.909552002E-1,9.758663330E0
3.468726646E1,-9.729168091E0,4.311035156E-2,7.863148499E-1,9.760986696E0
3.469723246E1,-9.739646301E0,3.293151855E-2,7.723937988E-1,9.770280791E0
3.470719846E1,-9.735005951E0,5.763015747E-2,7.819738770E-1,9.766531894E0
3.471716446E1,-9.731114044E0,6.346801758E-2,7.803273010E-1,9.762557013E0
3.472713046E1,-9.727371826E0,6.706054688E-2,8.032296753E-1,9.760708871E0
3.473709646E1,-9.745933228E0,5.298980713E-2,7.937992859E-1,9.778350561E0
3.474706346E1,-9.735754395E0,4.191284180E-2,7.765850830E-1,9.766767874E0
3.475702846E1,-9.729317780E0,4.131408691E-2,7.899073792E-1,9.761418185E0
3.476699446E1,-9.731263733E0,2.874023438E-2,7.933502197E-1,9.763591778E0
3.477695946E1,-9.733808441E0,3.921844482E-2,7.991880798E-1,9.766640489E0
3.478692446E1,-9.751771088E0,5.149291992E-2,8.069718933E-1,9.785238602E0
3.479689046E1,-9.736203461E0,4.595443726E-2,7.918533325E-1,9.768459517E0
3.480685546E1,-9.727970581E0,4.550537109E-2,7.937992859E-1,9.760409811E0
3.481682146E1,-9.741741943E0,4.385879517E-2,7.929011536E-1,9.774055040E0
3.482678646E1,-9.741592255E0,3.577560425E-2,7.756869507E-1,9.772491483E0
3.483675146E1,-9.745035095E0,3.637435913E-2,7.905061340E-1,9.777112664E0
3.484671746E1,-9.736951904E0,3.861968994E-2,7.984396362E-1,9.769709807E0
3.485668246E1,-9.737400970E0,4.834945679E-2,7.932005310E-1,9.769773918E0
3.486664746E1,-9.726773071E0,5.044509888E-2,7.881111145E-1,9.758779545E0
3.487661146E1,-9.737850037E0,5.628295898E-2,7.867639160E-1,9.769743526E0
3.488657692E1,-9.734257507E0,3.727249146E-2,7.932005310E-1,9.766592320E0
3.489654192E1,-9.729018402E0,4.355941772E-2,8.143066406E-1,9.763134322E0
3.490650692E1,-9.721533966E0,4.176315308E-2,7.897576904E-1,9.753649780E0
3.491647292E1,-9.732610931E0,4.281097412E-2,7.737409973E-1,9.763412490E0
3.492643792E1,-9.737251282E0,6.227050781E-2,7.946974182E-1,9.769825184E0
3.493640292E1,-9.732461243E0,4.939727783E-2,7.906558228E-1,9.764649434E0
3.494636792E1,-9.728269958E0,4.370910645E-2,7.830216980E-1,9.759829397E0
3.495633392E1,-9.736353149E0,5.523513794E-2,7.897576904E-1,9.768487129E0
3.496629892E1,-9.740544434E0,4.864883423E-2,7.949967957E-1,9.773054409E0
3.497626592E1,-9.719887390E0,3.248245239E-2,7.940986633E-1,9.752325808E0
3.498623192E1,-9.728419647E0,4.236190796E-2,8.014334106E-1,9.761467045E0
3.499619692E1,-9.745334473E0,6.496490479E-2,8.044271851E-1,9.778694571E0
3.500616392E1,-9.742340698E0,5.298980713E-2,8.092172241E-1,9.776034100E0
3.501612992E1,-9.744136963E0,5.987548828E-2,7.954458618E-1,9.776733828E0
3.502609492E1,-9.740394745E0,6.032455444E-2,7.746391296E-1,9.771335355E0
3.503606092E1,-9.734107819E0,5.313949585E-2,7.879614258E-1,9.766092465E0
3.504602692E1,-9.724228363E0,3.891906738E-2,7.816744995E-1,9.755672554E0
3.505599292E1,-9.726773071E0,6.271957397E-2,7.894583130E-1,9.758959604E0
3.506595892E1,-9.733808441E0,4.760101318E-2,7.834707642E-1,9.765404194E0
3.507592392E1,-9.744885406E0,5.538482666E-2,8.065228271E-1,9.778360708E0
3.508588992E1,-9.737251282E0,6.810836792E-2,7.920030212E-1,9.769645339E0
3.509585492E1,-9.737999725E0,3.891906738E-2,7.849676514E-1,9.769663636E0
3.510581992E1,-9.745035095E0,3.098556519E-2,7.854167175E-1,9.776683923E0
3.511578492E1,-9.743687897E0,5.493576050E-2,7.857160950E-1,9.775470400E0
3.512574992E1,-9.746531982E0,5.059478760E-2,7.955955505E-1,9.779080621E0
3.513571592E1,-9.739496613E0,4.086502075E-2,8.047265625E-1,9.772770797E0
3.514568092E1,-9.734556885E0,4.146377563E-2,7.948471069E-1,9.767041462E0
3.515564592E1,-9.742490387E0,4.655319214E-2,7.976911926E-1,9.775203189E0
3.516561292E1,-9.724078674E0,4.266128540E-2,7.749385071E-1,9.755001576E0
3.517557892E1,-9.737101593E0,6.631210327E-2,7.753875732E-1,9.768150829E0
3.518554492E1,-9.736951904E0,6.122268677E-2,7.858657837E-1,9.768805742E0
3.519551092E1,-9.739945679E0,6.795867920E-2,7.915539551E-1,9.772293378E0
3.520547692E1,-9.723030853E0,3.547622681E-2,8.000862122E-1,9.755958461E0
3.521544192E1,-9.737550659E0,3.188369751E-2,7.951464844E-1,9.770013682E0
3.522540792E1,-9.719737701E0,3.891906738E-2,8.143066406E-1,9.753866463E0
3.523537492E1,-9.733958130E0,2.739303589E-2,7.999365234E-1,9.766810620E0
3.524533992E1,-9.736502838E0,4.086502075E-2,8.059240723E-1,9.769885930E0
3.525530592E1,-9.725575562E0,4.610412598E-2,7.776329041E-1,9.756723760E0
3.526527292E1,-9.730664978E0,4.266128540E-2,7.704478455E-1,9.761211543E0
3.527523892E1,-9.738598480E0,4.131408691E-2,7.668553162E-1,9.768831777E0
3.528520592E1,-9.735455017E0,6.631210327E-2,7.809260559E-1,9.766950762E0
3.529517292E1,-9.727671204E0,6.601272583E-2,7.914042664E-1,9.760034090E0
3.530513892E1,-9.733509064E0,4.595443726E-2,7.960446167E-1,9.766114762E0
3.531510492E1,-9.736203461E0,6.137237549E-2,7.902067566E-1,9.768410880E0
3.532507092E1,-9.739945679E0,4.834945679E-2,7.786807251E-1,9.771142367E0
3.533503692E1,-9.731413422E0,3.203338623E-2,7.851173401E-1,9.763085709E0
3.534500192E1,-9.740694122E0,4.805007935E-2,7.842192078E-1,9.772329843E0
3.535496692E1,-9.730814667E0,4.550537109E-2,7.849676514E-1,9.762530360E0
3.536493192E1,-9.732012177E0,5.598358154E-2,8.002359009E-1,9.765017801E0
3.537489792E1,-9.730664978E0,5.807922363E-2,7.896080017E-1,9.762822077E0
3.538486292E1,-9.726024628E0,5.703140259E-2,7.725434875E-1,9.756824846E0
3.539482992E1,-9.727072449E0,3.802093506E-2,7.635621643E-1,9.757069806E0
3.540479592E1,-9.740843811E0,3.966751099E-2,7.920030212E-1,9.773069142E0
3.541476192E1,-9.743538208E0,3.233276367E-2,8.000862122E-1,9.776385844E0
3.542472692E1,-9.738448792E0,3.876937866E-2,8.107141113E-1,9.772212917E0
3.543469292E1,-9.734407196E0,5.478607178E-2,8.098159790E-1,9.768187493E0
3.544465892E1,-9.730515289E0,5.328918457E-2,7.985893250E-1,9.763376078E0
3.545462492E1,-9.721384277E0,4.266128540E-2,7.788304138E-1,9.752625752E0
3.546459092E1,-9.741891632E0,5.807922363E-2,7.626640320E-1,9.771871990E0
3.547455792E1,-9.738598480E0,5.358856201E-2,7.682025146E-1,9.768997246E0
3.548452392E1,-9.733209686E0,4.670288086E-2,7.795788574E-1,9.764491546E0
3.549448992E1,-9.737400970E0,4.939727783E-2,7.991880798E-1,9.770267107E0
3.550445592E1,-9.736652527E0,4.954696655E-2,8.099656677E-1,9.770409496E0
3.551442292E1,-9.739496613E0,6.316864014E-2,8.140072632E-1,9.773658085E0
3.552438992E1,-9.739945679E0,6.107299805E-2,8.123606873E-1,9.773955270E0
3.553435592E1,-9.732161865E0,3.517684937E-2,7.972421265E-1,9.764824985E0
3.554432192E1,-9.728868713E0,4.311035156E-2,7.911048889E-1,9.761075345E0
3.555428792E1,-9.735155640E0,5.613327026E-2,7.831713867E-1,9.766768334E0
3.556425392E1,-9.730814667E0,5.837860107E-2,7.897576904E-1,9.762985166E0
3.557422092E1,-9.726024628E0,5.388793945E-2,7.911048889E-1,9.758294211E0
3.558418692E1,-9.728868713E0,5.179229736E-2,7.815248108E-1,9.760345789E0
3.559415292E1,-9.736203461E0,5.224136353E-2,7.861651611E-1,9.768031667E0
3.560411992E1,-9.728419647E0,4.385879517E-2,7.813751221E-1,9.759847310E0
3.561408492E1,-9.734706573E0,3.263214111E-2,8.026309204E-1,9.767793677E0
3.562405092E1,-9.738897858E0,3.727249146E-2,8.065228271E-1,9.772307803E0
3.563401692E1,-9.718689880E0,5.149291992E-2,8.078700256E-1,9.752345282E0
3.564398292E1,-9.732910309E0,5.224136353E-2,7.872129822E-1,9.764833666E0
3.565394892E1,-9.732760620E0,4.954696655E-2,7.673043823E-1,9.763085588E0
3.566391492E1,-9.742939453E0,5.463638306E-2,7.780819702E-1,9.774112025E0
3.567388092E1,-9.746831360E0,6.062393188E-2,7.774832153E-1,9.777979186E0
3.568384692E1,-9.740245056E0,5.942642212E-2,7.843688965E-1,9.771956806E0
3.569381292E1,-9.731263733E0,4.326004028E-2,7.873626709E-1,9.763160618E0
3.570377892E1,-9.744136963E0,3.712280273E-2,8.126600647E-1,9.778036594E0
3.571374492E1,-9.726773071E0,4.101470947E-2,8.035290527E-1,9.759992599E0
3.572371092E1,-9.738748169E0,7.125183105E-2,7.879614258E-1,9.770832919E0
3.573367692E1,-9.737700348E0,5.104385376E-2,7.794291687E-1,9.768977601E0
3.574364292E1,-9.727970581E0,3.652404785E-2,7.822732544E-1,9.759441433E0
3.575360892E1,-9.735305328E0,5.852828979E-2,7.961943054E-1,9.767984478E0
3.576357492E1,-9.727970581E0,5.553451538E-2,7.948471069E-1,9.760546994E0
3.577353992E1,-9.743089142E0,4.191284180E-2,7.973918152E-1,9.775754519E0
3.578350592E1,-9.723629608E0,4.640350342E-2,7.771838379E-1,9.754749651E0
3.579347192E1,-9.730814667E0,4.775070190E-2,7.949967957E-1,9.763352606E0
3.580343692E1,-9.741592255E0,5.987548828E-2,7.780819702E-1,9.772799818E0
3.581340192E1,-9.742340698E0,5.284011841E-2,8.105644226E-1,9.776144897E0
3.582336792E1,-9.731263733E0,5.777984619E-2,7.985893250E-1,9.764147544E0
3.583333292E1,-9.747430115E0,5.179229736E-2,8.114625549E-1,9.781285588E0
3.584329892E1,-9.743538208E0,4.790039063E-2,8.060737610E-1,9.776941555E0
3.585326492E1,-9.741442566E0,5.298980713E-2,7.818241882E-1,9.772909508E0
3.586323092E1,-9.731263733E0,6.735992432E-2,8.020321655E-1,9.764491118E0
3.587319792E1,-9.720186768E0,5.658233643E-2,7.943980408E-1,9.752758615E0
3.588316304E1,-9.731712799E0,2.948867798E-2,8.015830994E-1,9.764713977E0
3.589312904E1,-9.737999725E0,4.834945679E-2,7.885601807E-1,9.769995060E0
3.590309504E1,-9.731263733E0,5.194198608E-2,7.788304138E-1,9.762518559E0
3.591306004E1,-9.762249298E0,4.745132446E-2,7.879614258E-1,9.794112833E0
3.592302604E1,-9.736502838E0,6.256988525E-2,7.987390137E-1,9.769410756E0
3.593299104E1,-9.730964355E0,4.640350342E-2,7.804769897E-1,9.762323745E0
3.594295704E1,-9.726922760E0,4.266128540E-2,7.882608032E-1,9.758903702E0
3.595292204E1,-9.738299103E0,5.957611084E-2,7.888595581E-1,9.770379631E0
3.596288804E1,-9.741442566E0,5.403762817E-2,7.933502197E-1,9.773844070E0
3.597285404E1,-9.742640076E0,5.029541016E-2,7.921527100E-1,9.774920521E0
3.598281904E1,-9.728868713E0,3.966751099E-2,7.951464844E-1,9.761389137E0
3.599278404E1,-9.713151398E0,4.730163574E-2,7.725434875E-1,9.743940217E0
3.600275004E1,-9.733808441E0,5.763015747E-2,7.729925537E-1,9.764623162E0
3.601271604E1,-9.736502838E0,5.613327026E-2,7.951464844E-1,9.769078585E0
3.602268204E1,-9.737101593E0,4.849914551E-2,8.152047729E-1,9.771287450E0
3.603264804E1,-9.740095367E0,4.056564331E-2,8.047265625E-1,9.773366266E0
3.604261404E1,-9.722282410E0,4.954696655E-2,7.900570679E-1,9.754456434E0
3.605258004E1,-9.732161865E0,4.969665527E-2,7.878117371E-1,9.764122678E0
3.606254604E1,-9.749376068E0,3.817062378E-2,7.860154724E-1,9.781084349E0
3.607251304E1,-9.743987274E0,3.442840576E-2,7.932005310E-1,9.776279476E0
3.608247904E1,-9.741442566E0,4.969665527E-2,7.884104919E-1,9.773421311E0
3.609244504E1,-9.742939453E0,6.616241455E-2,7.864645386E-1,9.774854123E0
3.610241104E1,-9.736053772E0,4.969665527E-2,7.933502197E-1,9.768450101E0
3.611237604E1,-9.730664978E0,4.864883423E-2,7.836204529E-1,9.762288084E0
3.612234104E1,-9.738149414E0,5.688171387E-2,8.011340332E-1,9.771213091E0
3.613230604E1,-9.720186768E0,4.805007935E-2,7.876620483E-1,9.752166483E0
3.614227104E1,-9.741891632E0,5.508544922E-2,7.812254333E-1,9.773320836E0
3.615223604E1,-9.757010193E0,5.433700562E-2,7.924520874E-1,9.789289082E0
3.616220204E1,-9.740694122E0,4.071533203E-2,8.110134888E-1,9.774483240E0
3.617216704E1,-9.732161865E0,6.017486572E-2,8.089178467E-1,9.765907212E0
3.618213204E1,-9.726922760E0,6.706054688E-2,8.000862122E-1,9.760003148E0
3.619209704E1,-9.739646301E0,5.957611084E-2,7.973918152E-1,9.772414906E0
3.620206304E1,-9.732610931E0,5.927673340E-2,7.846682739E-1,9.764370618E0
3.621202804E1,-9.736353149E0,6.107299805E-2,7.936495972E-1,9.768837303E0
3.622199404E1,-9.731114044E0,4.206253052E-2,7.894583130E-1,9.763175417E0
3.623195904E1,-9.729617157E0,3.996688843E-2,7.894583130E-1,9.761674641E0
3.624192504E1,-9.727970581E0,5.538482666E-2,7.964936829E-1,9.760680370E0
3.625189104E1,-9.734856262E0,5.942642212E-2,7.863148499E-1,9.766741984E0
3.626185704E1,-9.729467468E0,3.577560425E-2,7.671546936E-1,9.759730705E0
3.627182204E1,-9.727371826E0,4.266128540E-2,7.876620483E-1,9.759302953E0
3.628178804E1,-9.745035095E0,6.271957397E-2,7.887098694E-1,9.777101105E0
3.629175304E1,-9.738598480E0,4.999603271E-2,7.845185852E-1,9.770274785E0
3.630171804E1,-9.741292877E0,5.179229736E-2,7.827223206E-1,9.772825773E0
3.631168304E1,-9.729916534E0,4.550537109E-2,7.920030212E-1,9.762203403E0
3.632164804E1,-9.722432098E0,4.805007935E-2,7.957452393E-1,9.755060492E0
3.633161304E1,-9.734407196E0,4.400848389E-2,8.081694031E-1,9.767996621E0
3.634157804E1,-9.734706573E0,5.927673340E-2,7.954458618E-1,9.767331259E0
3.635154304E1,-9.730964355E0,5.343887329E-2,7.816744995E-1,9.762455532E0
3.636150804E1,-9.743687897E0,5.149291992E-2,8.021818542E-1,9.776788894E0
3.637147404E1,-9.732461243E0,5.553451538E-2,7.807763672E-1,9.763887426E0
3.638144004E1,-9.747280426E0,5.763015747E-2,7.867639160E-1,9.779151006E0
3.639140704E1,-9.754914551E0,4.535568237E-2,7.912545776E-1,9.787057721E0
3.640137204E1,-9.736652527E0,6.301895142E-2,7.957452393E-1,9.769318518E0
3.641133804E1,-9.741292877E0,5.284011841E-2,8.008346558E-1,9.774298703E0
3.642130404E1,-9.745933228E0,4.116439819E-2,7.833210754E-1,9.777448588E0
3.643127004E1,-9.736652527E0,3.577560425E-2,7.954458618E-1,9.769156383E0
3.644123604E1,-9.732461243E0,5.343887329E-2,7.978408813E-1,9.765255123E0
3.645120204E1,-9.744436340E0,5.254074097E-2,7.827223206E-1,9.775963091E0
3.646116804E1,-9.734257507E0,3.427871704E-2,7.692503357E-1,9.764665398E0
3.647113304E1,-9.747130737E0,3.727249146E-2,7.679031372E-1,9.777403647E0
3.648109804E1,-9.734407196E0,4.340972900E-2,7.785310364E-1,9.765586436E0
3.649106304E1,-9.739795990E0,4.161346436E-2,7.861651611E-1,9.771561455E0
3.650102804E1,-9.730814667E0,3.278182983E-2,7.674540710E-1,9.761086747E0
3.651099404E1,-9.732012177E0,3.367996216E-2,7.801776123E-1,9.763292091E0
3.652095904E1,-9.758956146E0,4.700225830E-2,7.951464844E-1,9.791409102E0
3.653092404E1,-9.742041321E0,4.236190796E-2,7.917036438E-1,9.774249756E0
3.654088904E1,-9.747579803E0,4.790039063E-2,7.997868347E-1,9.780453234E0
3.655085404E1,-9.739795990E0,5.179229736E-2,7.906558228E-1,9.771972421E0
3.656081904E1,-9.716594238E0,5.777984619E-2,7.905061340E-1,9.748868757E0
3.657078504E1,-9.728419647E0,4.640350342E-2,7.680528259E-1,9.758801528E0
3.658075004E1,-9.734257507E0,4.176315308E-2,7.912545776E-1,9.766452641E0
3.659071604E1,-9.743687897E0,5.448669434E-2,7.994874573E-1,9.776584415E0
3.660068204E1,-9.726773071E0,5.882766724E-2,7.963439941E-1,9.759494804E0
3.661064804E1,-9.737251282E0,4.864883423E-2,7.951464844E-1,9.769784397E0
3.662061404E1,-9.738299103E0,5.433700562E-2,7.973918152E-1,9.771041686E0
3.663058104E1,-9.732311554E0,5.748046875E-2,7.867639160E-1,9.764230110E0
3.664054704E1,-9.728719025E0,5.194198608E-2,7.952961731E-1,9.761309740E0
3.665051304E1,-9.725276184E0,3.113525391E-2,7.939489746E-1,9.757680115E0
3.666047904E1,-9.736802216E0,3.757186890E-2,7.882608032E-1,9.768729914E0
3.667044504E1,-9.713301086E0,5.403762817E-2,8.080197144E-1,9.747001278E0
3.668041104E1,-9.740694122E0,4.834945679E-2,8.012837219E-1,9.773715530E0
3.669037704E1,-9.745035095E0,5.373825073E-2,8.054750061E-1,9.778414329E0
3.670034304E1,-9.727521515E0,6.331832886E-2,7.878117371E-1,9.759576393E0
3.671030804E1,-9.738897858E0,6.990463257E-2,7.842192078E-1,9.770671313E0
3.672027404E1,-9.731114044E0,4.610412598E-2,7.749385071E-1,9.762030312E0
3.673024004E1,-9.723779297E0,5.104385376E-2,7.774832153E-1,9.754945896E0
3.674020504E1,-9.726174316E0,4.924758911E-2,7.864645386E-1,9.758043791E0
3.675017004E1,-9.736203461E0,6.002517700E-2,7.996371460E-1,9.769169894E0
3.676013504E1,-9.730664978E0,4.475692749E-2,7.846682739E-1,9.762353630E0
3.677010104E1,-9.725874939E0,2.140548706E-2,8.009843445E-1,9.758825618E0
3.678006604E1,-9.746382294E0,4.550537109E-2,7.912545776E-1,9.778554206E0
3.679003204E1,-9.748328247E0,5.972579956E-2,8.086184692E-1,9.781990320E0
3.679999704E1,-9.729766846E0,3.682342529E-2,8.056246948E-1,9.763132181E0
